trade_date,open,high,low,close,vol,amount,outstanding_share,turnover,ts_code
2024-01-11,49.28,52.6,48.89,52.08,23017103.0,1222720832.0,830336693.0,0.027720204579710174,002812.SZ
2024-01-12,51.67,52.43,51.21,51.31,13668214.0,735328858.0,830336693.0,0.01646105021640902,002812.SZ
2024-01-15,50.9,51.28,49.93,50.36,10789877.0,566031265.0,830336693.0,0.012994580500852322,002812.SZ
2024-01-16,50.18,51.66,49.8,50.71,12288907.0,646018565.0,830336693.0,0.014799908402939866,002812.SZ
2024-01-17,50.47,50.47,49.08,49.12,9720169.0,502585064.0,830336693.0,0.011706298278691147,002812.SZ
2024-01-18,48.55,49.98,48.25,49.91,15640901.0,799712860.0,830336693.0,0.018836817801571006,002812.SZ
2024-01-19,49.6,51.11,48.83,48.83,13503543.0,699300870.0,830336693.0,0.01626273186990184,002812.SZ
2024-01-22,48.19,48.59,46.64,46.86,15204177.0,753645112.0,830336693.0,0.018310857665542187,002812.SZ
2024-01-23,46.49,48.31,45.86,47.16,11822320.0,582236321.0,830336693.0,0.014237983338163764,002812.SZ
2024-01-24,47.44,47.58,45.25,46.87,13093757.0,631400981.0,830336693.0,0.015769213995219647,002812.SZ
2024-01-25,46.21,47.6,45.74,47.54,13798793.0,673361822.0,830336693.0,0.016618310519489473,002812.SZ
2024-01-26,47.12,47.81,45.94,45.96,14071222.0,683106451.0,830336693.0,0.01694640513736757,002812.SZ
2024-01-29,45.8,46.22,43.26,43.26,15504134.0,717029000.0,830336693.0,0.01867210509990072,002812.SZ
2024-01-30,42.9,43.64,41.9,41.96,11516826.0,512940823.0,830336693.0,0.013870067524524054,002812.SZ
2024-01-31,41.98,43.56,40.84,40.84,13562845.0,592603161.0,830336693.0,0.016334151091164654,002812.SZ
2024-02-01,40.78,41.41,40.04,40.47,12361703.0,522731424.0,830336894.0,0.014887575259301919,002812.SZ
2024-02-02,40.71,41.0,37.3,38.83,16810446.0,687253137.0,830336894.0,0.020245331890551884,002812.SZ
2024-02-05,38.35,38.72,35.55,37.14,20700200.0,803961167.0,830336894.0,0.024929881051389245,002812.SZ
2024-02-06,37.0,39.84,36.89,39.83,18328854.0,733664255.0,830336894.0,0.02207399687096163,002812.SZ
2024-02-07,39.87,40.92,39.27,39.96,18684538.0,779701934.0,830336894.0,0.02250235794051083,002812.SZ
2024-02-08,40.37,41.48,39.44,41.0,19737038.0,833146172.0,830336894.0,0.023769915732541207,002812.SZ
2024-02-19,41.0,41.14,39.83,40.71,14994839.0,630951202.0,830336894.0,0.01805874110659474,002812.SZ
2024-02-20,40.37,40.93,39.99,40.81,11269827.0,473541433.0,830336894.0,0.01357259575171906,002812.SZ
2024-02-21,40.51,42.67,40.14,41.6,17679069.0,767218764.0,830337044.0,0.021291437167290827,002812.SZ
2024-02-22,41.33,42.28,41.27,42.27,10799316.0,471577213.0,830337044.0,0.013005942680789272,002812.SZ
2024-02-23,42.29,42.93,41.95,42.63,12660763.0,559526130.0,830337044.0,0.015247739567307562,002812.SZ
2024-02-26,42.62,43.44,42.27,42.73,12205137.0,543496441.0,830337044.0,0.01469901540367745,002812.SZ
2024-02-27,42.48,43.52,42.33,43.5,10350154.0,462715949.0,830337044.0,0.012465003307741139,002812.SZ
2024-02-28,43.72,45.71,42.33,42.34,23881494.0,1100161416.0,830337044.0,0.028761205070359355,002812.SZ
2024-02-29,41.79,44.11,41.62,44.11,18477222.0,831041620.0,830337044.0,0.02225267695030116,002812.SZ
2024-03-01,43.81,44.62,43.52,43.83,12214576.0,558342533.0,830337044.0,0.014710383076682293,002812.SZ
2024-03-04,43.61,44.22,42.96,43.19,10824955.0,489430644.0,830337133.9999999,0.013036819090400938,002812.SZ
2024-03-05,42.77,42.77,42.03,42.34,11887326.0,523821760.0,830337133.9999999,0.014316264458431413,002812.SZ
2024-03-06,42.07,43.62,41.87,42.54,11150642.0,493277938.0,830337133.9999999,0.013429053746258206,002812.SZ
2024-03-07,42.55,42.67,40.86,40.86,12854823.0,557186183.0,830337133.9999999,0.015481450212968558,002812.SZ
2024-03-08,40.78,42.24,40.36,40.86,13060304.0,558523272.0,830337133.9999999,0.015728917165349854,002812.SZ
2024-03-11,41.43,44.95,41.4,44.95,29945175.0,1361451768.0,830337133.9999999,0.03606387547157442,002812.SZ
2024-03-12,46.33,46.45,45.54,46.12,37286987.0,1786540604.0,830337133.9999999,0.04490584061967293,002812.SZ
2024-03-13,46.17,46.62,45.4,45.64,17857946.0,852715632.0,830337133.9999999,0.021506861814035168,002812.SZ
2024-03-14,45.41,46.01,44.11,44.48,15008939.0,702787842.0,830337133.9999999,0.01807571694125871,002812.SZ
2024-03-15,44.22,44.75,43.22,44.1,12996119.0,592555840.0,830337133.9999999,0.015651617238161483,002812.SZ
2024-03-18,44.75,45.37,44.12,45.01,17865959.0,831623806.0,830337133.9999999,0.021516512111091495,002812.SZ
2024-03-19,44.89,44.92,43.87,43.87,14554818.0,670249804.0,830337133.9999999,0.01752880535389858,002812.SZ
2024-03-20,43.88,44.39,43.35,43.85,14654732.0,666041451.0,830337133.9999999,0.017649134791073915,002812.SZ
2024-03-21,43.64,44.03,42.83,42.99,13661079.0,614656264.0,830337133.9999999,0.016452448578555323,002812.SZ
2024-03-22,42.9,43.12,40.83,40.87,19813290.0,854036271.0,830337133.9999999,0.023861741440555643,002812.SZ
2024-03-25,40.53,40.66,39.15,39.18,18009776.0,746168696.0,830337133.9999999,0.02168971525245552,002812.SZ
2024-03-26,39.18,42.77,39.18,41.62,31939574.0,1359000230.0,830337133.9999999,0.03846579020997994,002812.SZ
2024-03-27,41.46,41.74,38.98,38.99,20871478.0,869743677.0,830337133.9999999,0.025136149095796072,002812.SZ
2024-03-28,38.93,39.86,38.89,39.18,15151989.0,619957939.0,830337133.9999999,0.018247996361439377,002812.SZ
2024-03-29,39.2,41.02,39.19,39.94,17509673.0,733341816.0,925757215.0,0.018913893098850977,002812.SZ
2024-04-01,40.17,41.43,40.17,41.38,17919183.0,767692014.0,925757215.0,0.019356244498726374,002812.SZ
2024-04-02,41.39,42.44,40.82,42.04,20157878.0,874840731.0,925757215.0,0.02177447571931697,002812.SZ
2024-04-03,41.91,42.82,41.24,41.68,19244943.0,841187781.0,925757215.0,0.020788326235188996,002812.SZ
2024-04-08,41.31,42.19,40.04,40.05,14830689.0,629668578.0,925757215.0,0.016020063100453393,002812.SZ
2024-04-09,40.03,43.04,40.03,42.63,30855690.0,1355068517.0,925757215.0,0.03333021822573643,002812.SZ
2024-04-10,42.57,42.77,41.09,41.32,15734739.0,681224310.0,925757215.0,0.016996615035833128,002812.SZ
2024-04-11,40.87,41.23,40.12,40.72,14674476.0,621191519.0,830178376.0,0.017676292739284744,002812.SZ
2024-04-12,40.62,40.67,39.31,39.37,16130040.0,665559550.0,830178376.0,0.01942960749919605,002812.SZ
2024-04-15,39.58,43.31,39.58,43.31,47341840.0,2106092249.0,830178376.0,0.057026105917266146,002812.SZ
2024-04-16,43.47,44.21,40.72,40.88,37011603.0,1613792145.0,830178376.0,0.044582711462963956,002812.SZ
2024-04-17,40.8,42.42,40.8,42.05,28041984.0,1219995998.0,830178376.0,0.03377826357645336,002812.SZ
2024-04-18,41.62,42.82,40.71,41.53,26408902.0,1148356657.0,830178376.0,0.03181111766274192,002812.SZ
2024-04-19,40.93,41.09,39.41,39.79,26648374.0,1107911399.0,830178376.0,0.03209957615181246,002812.SZ
2024-04-22,39.25,39.7,37.4,38.28,19526699.0,780531692.0,830178376.0,0.023521088436541018,002812.SZ
2024-04-23,38.28,38.64,37.32,37.5,15697033.0,616733867.0,830178421.0,0.018908023387420713,002812.SZ
2024-04-24,37.04,37.32,35.58,36.29,20771832.0,783726036.0,830178421.0,0.025020924989810112,002812.SZ
2024-04-25,34.61,38.54,34.6,37.99,30915720.0,1192590607.0,830178421.0,0.0372398501550548,002812.SZ
2024-04-26,37.77,38.53,37.15,38.06,18253755.0,718374108.0,830178421.0,0.021987749305760383,002812.SZ
2024-04-29,38.04,41.53,37.97,40.97,30887481.0,1298004696.0,830178421.0,0.03720583457564961,002812.SZ
2024-04-30,40.78,41.12,39.89,40.0,13535118.0,567707839.0,830178421.0,0.016303866322731123,002812.SZ
2024-05-06,41.43,42.52,41.43,41.56,19272391.0,838801935.0,830178421.0,0.023214757830955474,002812.SZ
2024-05-07,41.72,42.16,41.13,42.16,12840570.0,557330288.0,830178421.0,0.01546724134859198,002812.SZ
2024-05-08,41.99,41.99,40.88,40.93,9769888.0,420598811.0,830178421.0,0.011768419598562415,002812.SZ
2024-05-09,41.62,43.21,41.62,42.51,19386631.0,858198655.0,830178421.0,0.02335236680405115,002812.SZ
2024-05-10,42.34,42.44,41.28,41.53,11511900.0,498978842.0,830178421.0,0.013866778163341347,002812.SZ
2024-05-13,40.74,40.99,40.02,40.09,11376798.0,477674564.0,830178601.0,0.013704036681138208,002812.SZ
2024-05-14,40.27,40.74,39.81,39.94,8931775.0,372895395.0,830178601.0,0.010758859586649355,002812.SZ
2024-05-15,40.28,40.72,39.31,39.36,8221209.0,340525955.0,830178601.0,0.00990294015058574,002812.SZ
2024-05-16,39.62,39.88,38.87,39.14,8544182.0,349730667.0,830178601.0,0.010291980532511943,002812.SZ
2024-05-17,39.4,40.01,38.7,39.94,9043500.0,370249637.0,830178601.0,0.010893439061313506,002812.SZ
2024-05-20,39.99,40.51,39.47,39.59,10121154.0,420205459.0,830178601.0,0.012191538047124393,002812.SZ
2024-05-21,39.55,39.68,38.79,39.07,8263190.0,335499700.0,830178601.0,0.009953508787201321,002812.SZ
2024-05-22,39.24,40.04,38.99,39.94,13114043.0,540822262.0,825144285.0,0.01589303015047847,002812.SZ
2024-05-23,39.89,39.89,38.18,38.31,13252939.0,533736844.0,825144285.0,0.016061359499084455,002812.SZ
2024-05-24,38.23,39.02,37.67,37.97,13721826.0,545931680.0,825144480.0,0.016629604066429677,002812.SZ
2024-05-27,38.09,38.35,36.91,38.11,10109872.0,393988044.0,825144480.0,0.01225224460084857,002812.SZ
2024-05-28,38.26,38.59,37.52,37.55,7843116.0,309507844.0,825144480.0,0.009505142663015815,002812.SZ
2024-05-29,37.74,39.23,37.62,38.31,11805969.0,473529297.0,825144480.0,0.014307759775597118,002812.SZ
2024-05-30,38.43,38.46,37.87,38.16,7516066.0,297913780.0,825144480.0,0.009108787833131963,002812.SZ
2024-05-31,38.18,38.83,37.99,38.04,10659549.0,423949070.0,825144480.0,0.012918403089844339,002812.SZ
2024-06-03,38.12,38.15,37.22,37.64,8561101.0,321017407.0,825144480.0,0.010375275127575233,002812.SZ
2024-06-04,37.58,38.23,37.19,37.98,8655242.0,327727582.0,825144480.0,0.010489365450278476,002812.SZ
2024-06-05,37.99,40.5,37.81,39.25,22543715.0,892240269.0,825140595.0,0.027321059146290093,002812.SZ
2024-06-06,39.1,39.49,37.9,38.13,12944775.0,498807522.0,825140595.0,0.015687962849531115,002812.SZ
2024-06-07,38.21,38.32,36.39,36.9,13762118.0,510248519.0,825140595.0,0.016678512829683287,002812.SZ
2024-06-11,36.69,37.45,36.08,37.2,7736411.0,285777563.0,825140595.0,0.00937587006005928,002812.SZ
2024-06-12,37.01,37.12,36.6,37.08,8230335.0,303473508.0,825140595.0,0.009974463806377142,002812.SZ
2024-06-13,36.91,37.3,36.3,36.4,9955677.0,365182950.0,825140595.0,0.012065431103895694,002812.SZ
2024-06-14,36.07,36.5,35.6,36.13,10699733.0,384675916.0,825140595.0,0.012967163492907533,002812.SZ
2024-06-17,35.86,38.43,35.78,37.52,20190319.0,754619934.0,825140595.0,0.02446894398644876,002812.SZ
2024-06-18,37.31,37.49,36.62,36.81,10861047.0,401505117.0,825140595.0,0.013162662297568815,002812.SZ
2024-06-19,36.92,36.97,36.03,36.06,8336377.0,302369409.0,825140595.0,0.01010297766285514,002812.SZ
2024-06-20,36.07,36.23,34.91,34.95,10682682.0,377998075.0,825136860.0,0.012946557738312648,002812.SZ
2024-06-21,34.83,35.18,34.33,34.6,8806227.0,305312597.0,825136860.0,0.010672444084003228,002812.SZ
2024-06-24,34.36,34.42,32.8,33.01,17622390.0,585954249.0,825136860.0,0.02135692980677169,002812.SZ
2024-06-25,32.93,33.13,32.33,32.68,9255150.0,302680548.0,825136860.0,0.011216502920497334,002812.SZ
2024-06-26,32.7,33.52,32.11,33.39,11211521.0,369116380.0,825136860.0,0.013587468386759501,002812.SZ
2024-06-27,33.1,33.23,32.05,32.15,10514078.0,342368614.0,825136860.0,0.012742223150714658,002812.SZ
2024-06-28,32.1,32.54,31.31,31.65,13405854.0,428002160.0,825136860.0,0.016246824799464175,002812.SZ
2024-07-01,31.35,32.4,30.96,31.78,10991210.0,346747888.0,825136960.0,0.013320467428825391,002812.SZ
2024-07-02,31.62,32.17,31.27,31.34,8116470.0,257134518.0,825136960.0,0.009836512474244276,002812.SZ
2024-07-03,31.44,32.14,31.07,31.61,9451074.0,298795031.0,825136960.0,0.01145394577889227,002812.SZ
2024-07-04,31.62,31.76,30.77,30.81,7908700.0,245838612.0,825136960.0,0.00958471185195728,002812.SZ
2024-07-05,30.8,31.1,30.51,30.92,6700419.0,206690813.0,825136960.0,0.008120371919832557,002812.SZ
2024-07-08,30.39,30.39,29.43,29.64,11739078.0,351039832.0,825136960.0,0.01422682362937663,002812.SZ
2024-07-09,29.6,29.89,28.92,29.59,13301814.0,390968297.0,825136960.0,0.016120734671732556,002812.SZ
2024-07-10,29.33,30.46,29.19,29.4,12289048.0,367414050.0,825136960.0,0.014893343282065562,002812.SZ
2024-07-11,29.99,31.0,29.77,30.8,17834133.0,544276882.0,825136960.0,0.02161354279900394,002812.SZ
2024-07-12,30.7,31.18,30.55,30.68,11360309.0,350420423.0,825136960.0,0.013767785895810557,002812.SZ
2024-07-15,30.5,30.68,29.83,29.86,9842153.0,296203781.0,825136960.0,0.01192790224788864,002812.SZ
2024-07-16,29.85,30.32,29.71,30.13,8756101.0,262642370.0,825136960.0,0.010611694087730598,002812.SZ
2024-07-17,30.03,31.03,30.0,30.52,12611061.0,385181837.0,825136960.0,0.015283597283049835,002812.SZ
2024-07-18,30.33,30.4,29.88,30.3,9604854.0,289536664.0,825136960.0,0.011640314839369212,002812.SZ
2024-07-19,30.1,31.0,29.93,30.4,11932733.0,364025738.0,825136960.0,0.014461518000599562,002812.SZ
2024-07-22,30.4,30.79,29.83,29.97,9773885.0,295438471.0,825136960.0,0.011845166892051472,002812.SZ
2024-07-23,29.96,30.12,28.66,28.67,12776740.0,375131376.0,825136960.0,0.015484386979829385,002812.SZ
2024-07-24,28.2,28.8,27.96,28.0,12016009.0,339666076.0,825136960.0,0.014562441852077503,002812.SZ
2024-07-25,27.88,29.58,27.82,28.86,16451452.0,475736488.0,825136960.0,0.01993784401561651,002812.SZ
2024-07-26,28.95,30.25,28.87,30.03,15471998.0,461791691.0,825136960.0,0.018750824105612723,002812.SZ
2024-07-29,30.0,30.21,29.2,29.45,10248498.0,302208260.0,825136960.0,0.012420359887890612,002812.SZ
2024-07-30,29.41,29.47,28.92,29.26,9133257.0,266175890.0,823016448.0,0.011097295834359802,002812.SZ
2024-07-31,29.29,30.82,29.08,30.82,13594839.0,410978403.0,823016448.0,0.016518307784779532,002812.SZ
2024-08-01,30.76,30.92,30.1,30.28,10660977.0,324316618.0,823016448.0,0.012953540632033638,002812.SZ
2024-08-02,30.2,30.66,29.88,29.89,8129232.0,245748092.0,823016448.0,0.009877362742573038,002812.SZ
2024-08-05,29.9,30.84,29.56,29.56,11558469.0,348933869.0,823016448.0,0.014044031596316287,002812.SZ
2024-08-06,30.0,30.35,29.58,30.0,9299106.0,278784913.0,823016448.0,0.011298809425495224,002812.SZ
2024-08-07,29.96,29.97,29.57,29.74,6980638.0,207852719.0,823016448.0,0.008481772165019963,002812.SZ
2024-08-08,29.55,29.85,29.33,29.5,6975410.0,206120655.0,823016448.0,0.008475419922591876,002812.SZ
2024-08-09,29.74,30.09,28.82,28.82,8191270.0,240053035.0,823016448.0,0.009952741552013308,002812.SZ
2024-08-12,28.9,29.22,28.19,28.3,8869896.0,252231644.0,823016448.0,0.010777301014523588,002812.SZ
2024-08-13,28.36,28.79,27.76,28.37,10624487.0,299577068.0,823016448.0,0.01290920372954685,002812.SZ
2024-08-14,28.35,28.66,27.53,27.6,10466588.0,291072595.0,823016448.0,0.012717349726648477,002812.SZ
2024-08-15,27.49,28.14,27.24,27.71,10467526.0,289945492.0,823016448.0,0.012718489436556193,002812.SZ
2024-08-16,27.79,27.88,27.07,27.07,9315991.0,254846320.0,823016448.0,0.011319325418876683,002812.SZ
2024-08-19,27.01,27.33,26.72,26.74,8389242.0,226230386.0,823016448.0,0.010193285954839143,002812.SZ
2024-08-20,26.76,27.17,26.28,26.33,9281052.0,247372148.0,823016448.0,0.011276873047378028,002812.SZ
2024-08-21,26.21,26.84,26.1,26.44,10103732.0,268065610.0,823016448.0,0.012276464248743665,002812.SZ
2024-08-22,26.5,26.58,25.75,25.78,8727390.0,228205547.0,823016448.0,0.010604150161528728,002812.SZ
2024-08-23,25.66,25.96,25.39,25.39,7749260.0,197837857.0,823016448.0,0.009415680596458748,002812.SZ
2024-08-26,25.49,26.99,25.45,26.14,13206524.0,347722994.0,823016448.0,0.016046488538707795,002812.SZ
2024-08-27,26.01,26.18,25.31,25.41,9201218.0,235943652.0,823016448.0,0.01117987134079731,002812.SZ
2024-08-28,25.41,25.66,25.13,25.48,6961740.0,177018692.0,823016448.0,0.00845881029099433,002812.SZ
2024-08-29,25.42,26.74,25.31,26.58,14456086.0,379164316.0,823016448.0,0.017564759531999048,002812.SZ
2024-08-30,26.58,27.37,26.42,26.91,14397255.0,388703145.0,823016448.0,0.01749327736400233,002812.SZ
2024-09-02,26.89,27.24,26.19,26.19,9596625.0,255147556.0,823016448.0,0.011660307668602026,002812.SZ
2024-09-03,26.12,27.1,25.86,26.62,10392940.0,276211540.0,823016448.0,0.012627864273254475,002812.SZ
2024-09-04,26.4,28.06,26.4,27.51,22954501.0,632796843.0,823016448.0,0.027890695326662537,002812.SZ
2024-09-05,27.33,28.4,27.3,27.45,13769861.0,381615735.0,823016448.0,0.016730966961185204,002812.SZ
2024-09-06,27.49,27.51,26.6,26.65,8743815.0,235456860.0,823016448.0,0.010624107235339238,002812.SZ
2024-09-09,26.32,26.9,26.19,26.43,7374661.0,195230642.0,823016448.0,0.00896052687394165,002812.SZ
2024-09-10,26.43,26.53,25.79,25.82,10419539.0,270993207.0,823016448.0,0.01266018318992332,002812.SZ
2024-09-11,25.83,27.15,25.73,26.85,17935236.0,478035684.0,823016448.0,0.021792074804317885,002812.SZ
2024-09-12,26.74,26.96,26.11,26.13,11874466.0,314153801.0,823016448.0,0.014427981395579593,002812.SZ
2024-09-13,26.13,26.26,25.0,25.0,13847504.0,352393023.0,823016448.0,0.01682530650954864,002812.SZ
2024-09-18,24.94,25.1,24.4,24.65,7730355.0,190445709.0,823016448.0,0.009392710217135296,002812.SZ
2024-09-19,24.84,25.46,24.43,25.18,11998442.0,299927097.0,823016448.0,0.01457861751020558,002812.SZ
2024-09-20,25.19,25.2,24.46,24.6,10657782.0,263468861.0,823016448.0,0.012949658571100635,002812.SZ
2024-09-23,24.58,24.94,24.42,24.47,9055809.0,222978994.0,823016448.0,0.011003193219292745,002812.SZ
2024-09-24,24.72,26.68,24.68,26.67,30095796.0,774258389.0,823016448.0,0.03656767258192147,002812.SZ
2024-09-25,27.0,27.77,26.92,26.95,26535869.0,723507520.0,823016448.0,0.03224220981790148,002812.SZ
2024-09-26,26.95,28.31,26.75,28.29,23120943.0,636986477.0,823016448.0,0.028092929438027464,002812.SZ
2024-09-27,28.71,31.12,28.71,31.1,35359188.0,1070538226.0,823016448.0,0.0429629177957814,002812.SZ
2024-09-30,33.2,34.21,32.33,34.21,38991877.0,1307670327.0,823016448.0,0.04737678948550005,002812.SZ
2024-10-08,37.63,37.63,35.69,37.63,45209790.0,1681857542.0,823016448.0,0.054931818324972286,002812.SZ
2024-10-09,37.63,38.62,35.21,35.73,45454847.0,1679695049.0,823016448.0,0.05522957300605492,002812.SZ
2024-10-10,35.9,36.44,34.35,35.41,27303646.0,971860337.0,823016448.0,0.03317509153838928,002812.SZ
2024-10-11,35.04,35.26,32.7,33.26,21516832.0,728292462.0,823016448.0,0.02614386632525721,002812.SZ
2024-10-14,33.39,33.79,32.4,33.45,17364016.0,575529087.0,823016448.0,0.021098018201453975,002812.SZ
2024-10-15,33.4,33.56,32.4,32.4,16670879.0,548611907.0,823016448.0,0.020255827256565353,002812.SZ
2024-10-16,31.8,32.2,31.3,31.53,14799304.0,469056770.0,823016448.0,0.017981784004394527,002812.SZ
2024-10-17,31.6,31.99,31.06,31.09,11195736.0,352621905.0,823016448.0,0.013603295568644577,002812.SZ
2024-10-18,31.01,33.08,30.68,32.18,23024228.0,732104898.0,823016448.0,0.02797541659823547,002812.SZ
2024-10-21,32.32,33.33,32.12,32.67,21264375.0,694323941.0,823016448.0,0.025837120329337573,002812.SZ
2024-10-22,32.53,33.48,32.11,33.46,17526078.0,576494102.0,823016448.0,0.021294930426469436,002812.SZ
2024-10-23,33.49,34.35,32.9,33.9,26565713.0,893741515.0,823016448.0,0.032278471547630604,002812.SZ
2024-10-24,33.6,33.79,32.7,32.94,17013876.0,563148416.0,823016448.0,0.020672583204558264,002812.SZ
2024-10-25,33.0,36.23,33.0,35.85,45303313.0,1601385422.0,823016448.0,0.05504545274895891,002812.SZ
2024-10-28,35.9,36.1,34.78,36.1,27814404.0,985071028.0,823016448.0,0.03379568423886469,002812.SZ
2024-10-29,36.36,36.98,34.81,34.89,22267623.0,792175477.0,823016358.9999999,0.027056112258881604,002812.SZ
2024-10-30,34.38,35.0,34.2,34.7,15405021.0,532988577.0,823016358.9999999,0.018717757954067597,002812.SZ
2024-10-31,34.63,35.85,34.42,35.6,19980614.0,704131391.0,823016358.9999999,0.02427729872134899,002812.SZ
2024-11-01,35.39,36.09,34.03,34.2,18254863.0,634586204.0,823016358.9999999,0.022180437606587115,002812.SZ
2024-11-04,34.3,35.28,33.9,34.77,11234359.0,389546536.0,823016358.9999999,0.013650225632999844,002812.SZ
2024-11-05,34.74,36.36,34.4,36.28,25790008.0,924512799.0,817111262.0,0.03156241897446764,002812.SZ
2024-11-06,36.47,37.95,36.45,36.68,27301039.0,1016371288.0,817111262.0,0.033411654287051056,002812.SZ
2024-11-07,37.03,39.03,36.9,39.0,31369749.0,1197579541.0,817111262.0,0.038391037376253906,002812.SZ
2024-11-08,40.0,40.55,37.76,37.9,34830200.0,1362253902.0,817111262.0,0.04262601878078141,002812.SZ
2024-11-11,37.51,41.69,37.48,41.69,42359303.0,1707536010.0,817111262.0,0.05184031229274625,002812.SZ
2024-11-12,42.0,42.84,40.01,40.27,41087736.0,1702958069.0,817111430.0,0.050284128322620573,002812.SZ
2024-11-13,40.0,41.3,39.38,40.6,26177918.0,1054406616.0,817111430.0,0.03203714577826919,002812.SZ
2024-11-14,41.22,41.37,39.18,39.27,24886630.0,1004265967.0,817111430.0,0.030456837447494767,002812.SZ
2024-11-15,38.8,39.49,37.58,37.59,20858417.0,805219457.0,817111430.0,0.025527016553911135,002812.SZ
2024-11-18,37.95,38.85,37.01,37.38,18689797.0,710507785.0,817111430.0,0.022873008886927455,002812.SZ
2024-11-19,37.41,39.89,36.35,39.85,25817749.0,979460058.0,817111430.0,0.0315963625670981,002812.SZ
2024-11-20,39.5,40.05,38.9,39.43,22510180.0,885612076.0,817111430.0,0.027548482585783924,002812.SZ
2024-11-21,39.16,40.88,39.15,39.72,22131901.0,884563256.0,817111430.0,0.027085535934799003,002812.SZ
2024-11-22,39.5,40.73,38.8,38.83,21785879.0,864547970.0,817111430.0,0.02666206615173649,002812.SZ
2024-11-25,39.66,41.5,39.5,40.32,26822102.0,1083603470.0,817111430.0,0.03282551316165042,002812.SZ
2024-11-26,40.49,40.49,37.8,37.85,21733264.0,841021051.0,817111430.0,0.026597674689240364,002812.SZ
2024-11-27,37.38,38.0,36.35,37.98,17697093.0,656340060.0,817111430.0,0.02165811460990088,002812.SZ
2024-11-28,37.71,38.24,36.86,36.94,12838958.0,480176627.0,817111430.0,0.01571261584237048,002812.SZ
2024-11-29,36.89,37.99,36.4,37.25,13790213.0,512542569.0,817111430.0,0.01687678386777676,002812.SZ
2024-12-02,37.0,37.76,36.67,37.55,12450361.0,465112193.0,817111430.0,0.015237041782661147,002812.SZ
2024-12-03,37.66,37.78,36.6,36.85,13728833.0,507166918.0,817111430.0,0.01680166559412833,002812.SZ
2024-12-04,36.56,36.85,35.53,35.67,14152136.0,510201636.0,817111430.0,0.017319713665001603,002812.SZ
2024-12-05,35.66,36.25,35.57,35.92,10044602.0,360385116.0,817111430.0,0.012292817884092014,002812.SZ
2024-12-06,35.88,36.88,35.46,36.6,12636938.0,458986336.0,817111430.0,0.015465379060968466,002812.SZ
2024-12-09,36.33,36.93,36.16,36.86,10068587.0,368195585.0,817111430.0,0.012322171285744957,002812.SZ
2024-12-10,38.0,38.2,36.73,36.76,14279790.0,533185723.0,817111430.0,0.017475939603488352,002812.SZ
2024-12-11,36.68,37.1,36.59,36.77,8035414.0,296170684.0,817111430.0,0.009833926812160736,002812.SZ
2024-12-12,36.68,36.85,36.19,36.54,9754643.0,355840967.0,817111813.0,0.011937953710626382,002812.SZ
2024-12-13,36.25,36.35,35.31,35.33,13913537.0,495538551.0,817111813.0,0.01702770267011181,002812.SZ
2024-12-16,35.47,35.6,34.05,34.3,13079868.0,452975914.0,817111813.0,0.01600743960851292,002812.SZ
2024-12-17,34.32,34.76,33.97,34.12,9028144.0,310085680.0,817111813.0,0.011048847729729248,002812.SZ
2024-12-18,34.28,34.4,33.76,33.8,7616186.0,259049828.0,817111813.0,0.009320861452286947,002812.SZ
2024-12-19,33.46,33.63,33.11,33.52,8456433.0,282225175.0,817111813.0,0.010349174819725682,002812.SZ
2024-12-20,33.52,34.16,33.5,33.77,8512704.0,287935354.0,817111813.0,0.010418040547897451,002812.SZ
2024-12-23,33.77,34.15,33.03,33.03,9248635.0,310583556.0,817111813.0,0.011318689624671967,002812.SZ
2024-12-24,33.45,33.93,33.25,33.58,8141670.0,273303430.0,817111813.0,0.00996396070949962,002812.SZ
2024-12-25,33.54,33.78,32.8,32.95,7322259.0,242421393.0,817111828.0,0.008961146747712971,002812.SZ
2024-12-26,33.1,33.4,32.98,33.06,5978429.0,198371870.0,817111828.0,0.00731653709460194,002812.SZ
2024-12-27,33.03,33.49,32.91,33.16,7322461.0,243448640.0,817111828.0,0.008961393959897495,002812.SZ
2024-12-30,33.1,33.42,32.85,33.1,6649350.0,220242159.0,817111828.0,0.008137625441397968,002812.SZ
2024-12-31,33.03,33.2,31.96,31.99,10927468.0,353719169.0,817111828.0,0.013373283344516707,002812.SZ
2025-01-02,31.96,32.14,30.8,31.03,10592287.0,332923744.0,817111828.0,0.012963081229562131,002812.SZ
2025-01-03,31.05,31.28,30.14,30.14,9429841.0,289377812.0,817111828.0,0.011540453432280997,002812.SZ
2025-01-06,30.19,30.65,29.85,30.17,7698990.0,232799245.0,817111828.0,0.009422198695672289,002812.SZ
2025-01-07,30.1,30.47,29.89,30.46,6311186.0,190656394.0,817111828.0,0.007723772663342232,002812.SZ
2025-01-08,30.28,30.35,29.2,30.01,9411985.0,280640226.0,817111828.0,0.011518600854227262,002812.SZ
2025-01-09,29.78,30.45,29.78,30.07,6374106.0,192453830.0,817111828.0,0.007800775587353265,002812.SZ
2025-01-10,30.12,30.39,29.16,29.17,7168511.0,213285048.0,817111828.0,0.008772986455900378,002812.SZ
2025-01-13,28.94,30.0,28.78,29.86,8828130.0,261725057.0,817111828.0,0.010804065854251714,002812.SZ
