时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2024-09-05 16:00:00,-36.23,80.75,3253,0,902,0,183.44
2024-09-06 16:00:00,-36.75,76.93,0,-3817.24,278,-1244,179.73
2024-09-09 16:00:00,-37.5,76.57,0,-358.15,0,-150,182.51
2024-09-10 16:00:00,-37.45,77.75,1175.38,0,20839,-21958,184.17
2024-09-11 16:00:00,-37.64,76.48,0,-1274.56,1844,-559,183
2024-09-12 16:00:00,-37.9,75.03,0,-1445.26,21840,-22080,181.85
2024-09-13 16:00:00,-38.16,74.17,0,-858.19,22571,-22100,181.65
2024-09-18 16:00:00,-37.93,71.32,0,-2850.06,0,-1059,176.01
2024-09-19 16:00:00,-37.44,77.32,6002.41,0,21848,-21794,183.44
2024-09-20 16:00:00,-37.34,75.35,0,-1972.21,22522,-22074,179.84
2024-09-23 16:00:00,-37.12,77.48,2131.73,0,437,-266,182.25
2024-09-24 16:00:00,-34.39,80.41,2929.88,0,852,-1125,174.97
2024-09-25 16:00:00,-33.42,85.21,4792.69,0,1134,-314,178.18
2024-09-26 16:00:00,-30.61,90.06,4849.44,0,0,-556,173.9
2024-09-27 16:00:00,-27.51,96.45,6393.86,0,24940,-24842,171
2024-09-30 16:00:00,-21.36,114.5,18054.96,0,980,-1044,172.76
2024-10-08 16:00:00,-16.69,128.62,14111.38,0,1858,-2418,174.42
2024-10-09 16:00:00,-22.57,106.37,0,-22248.84,2204,-1839,166.52
2024-10-10 16:00:00,-21.75,106.84,472.42,0,808,-1576,164.33
2024-10-11 16:00:00,-23.92,98.8,0,-8040.49,1636,-493,161.3
2024-10-14 16:00:00,-22.46,104.83,6026.92,0,1363,-1079,164.16
2024-10-15 16:00:00,-24.53,104.24,0,-589.56,282,-561,170.62
2024-10-16 16:00:00,-25,107.1,2868.14,0,548,-864,176.13
2024-10-17 16:00:00,-25.85,105.68,0,-1421.24,25284,-25116,177.38
2024-10-18 16:00:00,-23.17,108.07,2385.88,0,633,-1125,170.82
2024-10-21 16:00:00,-22.97,107.51,0,-563.72,1184,-723,169.39
2024-10-22 16:00:00,-22.53,111.74,4231.71,0,0,-287,173.32
2024-10-23 16:00:00,-22.23,112.55,808.11,0,26091,-26304,173.31
2024-10-24 16:00:00,-23.1,116.16,3618.71,0,26274,-26632,181.09
2024-10-25 16:00:00,-22.56,123.62,7454.96,0,2412,-5042,188.77
2024-10-28 16:00:00,-22.41,138.63,15013.21,0,32646,-29665,207.55
2024-10-29 16:00:00,-23.18,138.47,0,-161.12,4089,-5125,210.43
2024-10-30 16:00:00,-23.87,138.09,0,-385.4,61091,-63372,212.74
2024-10-31 16:00:00,-23.84,142.63,4543.11,0,65575,-63561,218.58
2024-11-01 16:00:00,-23.86,139.09,0,-3539.15,59970,-59352,214.01
2024-11-04 16:00:00,-22.79,140.76,1669.12,0,31433,-30468,211.82
2024-11-05 16:00:00,-20.83,141.42,660.41,0,30866,-31622,204.94
2024-11-06 16:00:00,-21.23,141.99,573,0,0,0,207.21
2024-11-07 16:00:00,-18.85,151.33,9335.37,0,1710,-1632,209.71
2024-11-08 16:00:00,-19.67,149.95,0,-1380.29,32252,-33124,211.15
2024-11-11 16:00:00,-19.14,152.9,2947.82,0,1729,-1180,212.76
2024-11-12 16:00:00,-20.03,151.69,0,-1205,0,0,214.73
2024-11-13 16:00:00,-19.54,149.97,0,-1718.74,0,-1741,210.68
2024-11-14 16:00:00,-20.93,142.03,0,-7945.11,31638,-31512,206.1
2024-11-15 16:00:00,-22.32,137.21,0,-4812,1976,0,205.37
2024-11-18 16:00:00,-22.68,132.64,0,-4577.92,546,-1924,200.88
2024-11-19 16:00:00,-22.16,136.43,3793.25,0,30492,-30814,203.74
2024-11-20 16:00:00,-21.99,143.11,6682,0,466,0,211.64
2024-11-21 16:00:00,-21.92,145.44,2328.95,0,30594,-32336,214.34
2024-11-22 16:00:00,-24.34,137.15,0,-8286,1918,0,213.44
2024-11-25 16:00:00,-24.68,145.4,8247.02,0,0,-976,225.81
2024-11-26 16:00:00,-24.83,151.74,6340.01,0,3807,-2985,234.89
2024-11-27 16:00:00,-23.53,153.82,2077.57,0,1528,-1433,231.92
2024-11-28 16:00:00,-24.2,153.64,0,-178,486,0,234.62
2024-11-29 16:00:00,-23.34,155.9,2254,0,597,0,233.81
2024-12-02 16:00:00,-22.73,160.73,4835.41,0,594,-589,237.43
2024-12-03 16:00:00,-22.65,160.42,0,-314,0,0,236.68
2024-12-04 16:00:00,-23.07,153.47,0,-6950.58,0,-581,229.48
2024-12-05 16:00:00,-23.24,157.43,3960,0,0,0,235.37
2024-12-06 16:00:00,-22.23,163.86,6432.49,0,586,-510,239.28
2024-12-09 16:00:00,-22.36,166.37,2508.15,0,32975,-34916,243.08
2024-12-10 16:00:00,-21.79,166.2,0,-169.92,36470,-35940,240.37
2024-12-11 16:00:00,-21.93,171.41,5214,0,659,0,247.65
2024-12-12 16:00:00,-21.15,180.19,8783.38,0,1268,-1622,255.35
2024-12-13 16:00:00,-23.01,175.61,0,-4584.56,34723,-35620,257.98
2024-12-16 16:00:00,-23.43,178.62,3010.78,0,35920,-34720,263.88
2024-12-17 16:00:00,-23.23,164.71,0,-13911,1040,0,244.81
2024-12-18 16:00:00,-22.84,167.35,2641.96,0,37226,-38902,246.49
2024-12-19 16:00:00,-22.77,168.97,1621,0,2291,-2997,248.27
2024-12-20 16:00:00,-23.12,167.85,0,-1127.09,35312,-33418,248.4
2024-12-23 16:00:00,-23.01,153.64,0,-14209.13,1682,-1135,229.45
2024-12-24 16:00:00,-22.03,149.93,0,-3704.05,66647,-67810,220.55
2024-12-25 16:00:00,-21.99,142.43,0,-7505.01,1023,-1011,210.77
2024-12-26 16:00:00,-21.95,143.74,1317.71,0,30220,-31217,212.29
2024-12-27 16:00:00,-22.08,150.27,6520.48,0,1482,-525,221.19
2024-12-30 16:00:00,-21.73,144.47,0,-5799.57,762,-572,212.34
2024-12-31 16:00:00,-22.98,145.51,1048.71,0,31096,-31713,218.76
2025-01-02 16:00:00,-25.22,147,1481.08,0,32151,-32920,230.3
2025-01-03 16:00:00,-26.11,133.84,0,-13150.95,30410,-31090,216.47
2025-01-06 16:00:00,-26.23,130.45,0,-3396.56,1123,-560,212.39
2025-01-07 16:00:00,-25.7,137.69,7244.68,0,2008,-319,219.91
2025-01-08 16:00:00,-25.83,138.48,782.79,0,28740,-29849,221.53
2025-01-09 16:00:00,-26.02,137.81,0,-669.67,30238,-29260,221.45
2025-01-10 16:00:00,-26.94,130.74,0,-7064.95,28267,-28938,215.82
2025-01-13 16:00:00,-27.14,133.17,2432,0,0,0,220.02
2025-01-14 16:00:00,-25.22,145.76,12587.07,0,28887,-29202,228.64
2025-01-15 16:00:00,-25.7,147.05,1290.07,0,29723,-29316,232.5
2025-01-16 16:00:00,-25.61,149.07,2020.65,0,327,-1353,234.82
2025-01-17 16:00:00,-25.38,149.2,127.9,0,30944,-30721,233.96
2025-01-20 16:00:00,-25.04,151.01,1815.21,0,31303,-31196,234.86
2025-01-21 16:00:00,-24.98,147.24,0,-3776.98,809,-983,229.57
2025-01-22 16:00:00,-25.68,143.92,0,-3315.86,1638,-858,228.2
2025-01-23 16:00:00,-25.55,145.49,1566.48,0,0,-525,229.74
2025-01-24 16:00:00,-24.98,146.71,1219.55,0,32512,-31062,228.86
2025-01-27 16:00:00,-25.29,146.83,127.54,0,318,-1455,230.38
2025-02-05 16:00:00,-25.72,145.71,0,-1122.12,1464,-2116,230.79
2025-02-06 16:00:00,-24.78,147.43,1719.19,0,2774,-1811,228.94
2025-02-07 16:00:00,-23.81,149.81,2376.21,0,1410,-795,227.88
2025-02-10 16:00:00,-23.64,155.57,5759.11,0,0,-890,234.69
2025-02-11 16:00:00,-23.99,153.05,0,-2517.87,1456,-869,232.92
2025-02-12 16:00:00,-23.28,153.48,430.66,0,0,-343,230.4
2025-02-13 16:00:00,-23.56,151.89,0,-1593,0,0,229.53
2025-02-14 16:00:00,-22.9,148.3,0,-3586,441,0,222.05
2025-02-17 16:00:00,-22.74,153.45,5153,0,0,0,228.05
2025-02-18 16:00:00,-23.41,144.66,0,-8797.53,672,-526,219.44
2025-02-19 16:00:00,-22.88,147.72,3066.56,0,525,-439,221.21
2025-02-20 16:00:00,-23.1,149.4,1675,0,0,0,224.32
2025-02-21 16:00:00,-22.13,147,0,-2396,0,0,217.2
2025-02-24 16:00:00,-22.3,149.89,2887,0,0,0,221.61
2025-02-25 16:00:00,-23.16,147.45,0,-2439,0,0,222.03
2025-02-26 16:00:00,-22.49,149.28,1827,0,0,0,221.61
2025-02-27 16:00:00,-22.33,149.78,504,0,0,0,221.59
2025-02-28 16:00:00,-23.86,145.96,0,-3817,0,0,223.04
2025-03-03 16:00:00,-23.89,147.84,1871.54,0,0,-1460,225.63
2025-03-04 16:00:00,-23.95,150.32,2480,0,1022,0,229.15
2025-03-05 16:00:00,-23.61,146.69,0,-3625,328,0,222.93
2025-03-06 16:00:00,-22.56,149.23,2536.67,0,948,-1326,221.84
2025-03-07 16:00:00,-22.8,147.56,0,-1663.55,322,-547,220.67
2025-03-10 16:00:00,-23.1,150.14,2572,0,0,0,225.28
2025-03-11 16:00:00,-22.85,153.6,3465,0,0,0,228.71
2025-03-12 16:00:00,-23.13,152.83,0,-767.34,0,-336,228.91
2025-03-13 16:00:00,-23.44,152.54,0,-293,0,0,229.86
2025-03-14 16:00:00,-21.58,156.83,4290.55,0,1348,-452,227.51
2025-03-17 16:00:00,-21.77,159.13,2301,0,0,0,231.24
2025-03-18 16:00:00,-21.56,159.08,0,-53,0,0,230.29
2025-03-19 16:00:00,-21.51,157.43,0,-1649,0,0,227.98
2025-03-20 16:00:00,-22.2,156.99,0,-441,0,0,230.32
2025-03-21 16:00:00,-23.38,154.19,0,-2799.69,0,-690,231.75
2025-03-24 16:00:00,-22.98,145.08,0,-9109.81,31256,-31992,218.2
2025-03-25 16:00:00,-23.03,144.99,0,-91.76,31404,-32781,218.29
2025-03-26 16:00:00,-23.29,150.37,5381.86,0,30548,-31759,226.39
2025-03-27 16:00:00,-23.03,151.4,1031.55,0,2852,-450,226.62
2025-03-28 16:00:00,-23.37,149.61,0,-1795.24,1924,-2236,225.73
2025-03-31 16:00:00,-23.91,147.03,0,-2575.82,2124,-33792,224.66
2025-04-01 16:00:00,-23.91,153.76,6726.87,0,30448,0,233.5
2025-04-02 16:00:00,-23.97,151.57,0,-2185,1685,-2004,230.88
2025-04-03 16:00:00,-24.42,152.45,882.66,0,2830,-336,234.02
2025-04-07 16:00:00,-29.74,125.24,0,-27217.81,554,-813,220.58
2025-04-08 16:00:00,-28.54,125.9,661.54,0,1734,-28215,216.12
2025-04-09 16:00:00,-27.84,130.09,4188.37,0,29671,-29899,218.86
2025-04-10 16:00:00,-26.89,135.68,5593.74,0,27540,0,222.36
2025-04-11 16:00:00,-26.59,137.27,1589.2,0,606,-28417,223.21
2025-04-14 16:00:00,-26.42,142.71,5444.34,0,0,-2657,229.86
2025-04-15 16:00:00,-26.38,142.84,125.35,0,0,-1654,229.86
2025-04-16 16:00:00,-26.15,139.24,0,-3596,0,0,223.95
2025-04-17 16:00:00,-26.17,145.46,6212.24,0,1984,-1760,232.47
2025-04-18 16:00:00,-26.16,148.93,3473.06,0,1282,-1936,237.12
2025-04-21 16:00:00,-25.92,145.63,0,-3297.2,3165,-3195,231.57
2025-04-22 16:00:00,-25.94,140.62,0,-5015.6,5996,-2598,224.9
2025-04-23 16:00:00,-25.88,137.95,0,-2662.59,30070,-1177,221.03
2025-04-24 16:00:00,-25.93,141.31,3362.09,0,0,-1910,225.79
2025-04-25 16:00:00,-25.88,140.39,0,-927.42,5702,-34127,224.33
2025-04-28 16:00:00,-25.98,134.31,0,-6081.29,88016,-89453,216.55
2025-04-29 16:00:00,-26.11,137.37,3063.28,0,29352,0,221.25
2025-04-30 16:00:00,-26.2,139.92,2546.63,0,86178,-92167,225.09
2025-05-06 16:00:00,-25.45,142.65,2738.36,0,61822,-86848,225.49
2025-05-07 16:00:00,-25,145.86,3200.56,0,0,-438,227.81
2025-05-08 16:00:00,-24.59,148.73,2876,0,1049,0,229.84
2025-05-09 16:00:00,-24.72,147.27,0,-1459,0,0,228.47
2025-05-12 16:00:00,-23.85,147.45,175,0,435,0,224.95
2025-05-13 16:00:00,-23.74,145.84,0,-1607,0,0,222.37
2025-05-14 16:00:00,-22.82,145.14,0,-699,0,0,217.62
2025-05-15 16:00:00,-23.52,145.96,822.56,0,0,-439,221.6
2025-05-16 16:00:00,-23.88,146.09,128,0,0,0,223.29
2025-05-19 16:00:00,-24.11,150.28,4186.55,0,0,-452,229.79
2025-05-20 16:00:00,-23.7,153.63,3350,0,0,0,232.41
2025-05-21 16:00:00,-23.34,155.23,1602,0,0,0,232.94
2025-05-22 16:00:00,-23.39,151.93,0,-3301.98,0,-1980,228.85
2025-05-23 16:00:00,-24.01,150.85,0,-1078.85,472,-1848,230.11
2025-05-26 16:00:00,-24.44,151.28,430,0,0,0,232.56
2025-05-27 16:00:00,-24.85,154.78,3502.51,0,0,-487,239.03
2025-05-28 16:00:00,-24.91,153.47,0,-1311.35,32474,-33020,237.55
2025-05-29 16:00:00,-24.47,158.36,4892.38,0,31490,-30906,242.06
2025-05-30 16:00:00,-24.83,155.4,0,-2964,2946,0,239.76
2025-06-03 16:00:00,-24.6,155.22,0,-182.65,32354,-31700,238.49
2025-06-04 16:00:00,-24.28,162.18,6964,0,818,0,246.25
2025-06-05 16:00:00,-24.1,159.62,0,-2556.19,451,-1191,242.06
2025-06-06 16:00:00,-24.17,160.39,766.38,0,32075,0,243.39
2025-06-09 16:00:00,-23.95,158.19,0,-2199,1227,0,239.5
2025-06-10 16:00:00,-24.34,155.36,0,-2832.15,1614,-32425,237.51
2025-06-11 16:00:00,-23.77,155.6,239,0,401,0,235.3
2025-06-12 16:00:00,-23.82,155.57,0,-33,375,0,235.48
2025-06-13 16:00:00,-24.37,151.5,0,-4068,368,0,232.54
2025-06-16 16:00:00,-24.18,152.06,565,0,750,0,232.45
2025-06-17 16:00:00,-24.24,154.3,2239,0,0,0,235.67
2025-06-18 16:00:00,-24.15,149.74,0,-4557.69,29784,-752,229.26
2025-06-19 16:00:00,-24.78,144.67,0,-5074.22,0,-29400,225.27
2025-06-20 16:00:00,-24.71,142.27,0,-2404,377,0,221.78
2025-06-23 16:00:00,-24.49,146.9,4638.5,0,28344,0,226.98
2025-06-24 16:00:00,-23.59,152.35,5450,0,0,0,230.26
2025-06-25 16:00:00,-22.49,154.07,1713,0,0,0,227.79
2025-06-26 16:00:00,-22.76,152.64,0,-1430.2,1218,0,227.08
2025-06-27 16:00:00,-23.24,155.6,2962,0,0,0,232.99
2025-06-30 16:00:00,-22.96,156.56,958,0,0,0,233.02
2025-07-01 16:00:00,-22.83,163.96,7407,0,0,0,242.05
2025-07-02 16:00:00,-22.81,163.5,0,-464.65,1857,-37425,241.37
2025-07-03 16:00:00,-22.33,165.02,1517,0,0,0,241.21
2025-07-04 16:00:00,-22.05,166.77,1751.61,0,1843,-390,242.23
2025-07-07 16:00:00,-22.39,172.9,6133.34,0,1931,-2656,251.63
2025-07-08 16:00:00,-21.74,170.47,0,-2435,0,0,245.6
2025-07-09 16:00:00,-21.87,169.79,0,-675.41,0,-406,245.31
2025-07-10 16:00:00,-21.51,169.75,0,-41,0,0,243.67
2025-07-11 16:00:00,-21.42,170.12,372.17,0,0,-834,243.75
2025-07-14 16:00:00,-21.36,171.79,1671.13,0,0,-866,245.61
2025-07-15 16:00:00,-21.33,168.77,0,-3022,378,0,241.64
2025-07-16 16:00:00,-21.57,170.38,1604.22,0,35943,0,244.74
2025-07-17 16:00:00,-21.03,171.2,827,0,417,0,243.42
2025-07-18 16:00:00,-20.56,171.82,613.43,0,1095,-2572,242.17
2025-07-21 16:00:00,-20.03,174.19,2376,0,0,0,242.87
2025-07-22 16:00:00,-19.38,173.09,0,-1103.39,0,-388,238.74
2025-07-23 16:00:00,-19.36,174.92,1828.9,0,2822,-2099,240.92
2025-07-24 16:00:00,-18.79,174.44,0,-480,419,0,237.94
2025-07-25 16:00:00,-19.22,169.64,0,-4799.46,3400,-35167,233.8
2025-07-28 16:00:00,-19.05,170.39,751,0,987,0,234.02
2025-07-29 16:00:00,-18.73,169.33,0,-1060.24,33624,-2153,231.4
2025-07-30 16:00:00,-18.75,169.82,491.17,0,1835,-34488,232.09
2025-07-31 16:00:00,-20.23,165.11,0,-4708,415,0,232.34
2025-08-01 16:00:00,-20.63,168.42,3304,0,0,0,238.19
2025-08-04 16:00:00,-20.32,169.69,1278.64,0,31196,0,238.47
2025-08-05 16:00:00,-19.68,172.16,2462,0,0,0,238.84
2025-08-06 16:00:00,-19.49,170.72,0,-1441,416,0,236.26
2025-08-07 16:00:00,-19.46,170.42,0,-294,0,0,235.76
2025-08-08 16:00:00,-19.65,170.82,398,0,0,0,237.05
2025-08-11 16:00:00,-19.31,175.15,4332.45,0,1416,-1551,241
2025-08-12 16:00:00,-18.89,175.13,0,-19,339,0,239.21
2025-08-13 16:00:00,-18.25,177.38,2243.57,0,338,-429,239.3
2025-08-14 16:00:00,-18.31,169,0,-8374.46,1751,-2456,229.29
2025-08-15 16:00:00,-17.75,170.01,1006,0,322,0,228.28
2025-08-18 16:00:00,-17.02,173.47,3464.34,0,33666,-33504,229.56
2025-08-19 16:00:00,-17.33,175.45,1979.18,0,0,-1816,233.19
2025-08-20 16:00:00,-16.39,175.82,367,0,0,0,229.89
2025-08-21 16:00:00,-16.07,177.28,1464.66,0,1101,-344,230.37
2025-08-22 16:00:00,-14.31,175.5,0,-1786,0,0,221.51
2025-08-25 16:00:00,-12.52,175.43,0,-66.11,29160,-34122,214.85
2025-08-26 16:00:00,-12.85,176.83,1403,0,0,0,217.65
2025-08-27 16:00:00,-14.15,173.75,0,-3088.7,0,-700,218.87
2025-08-28 16:00:00,-12.63,170.64,0,-3101.48,102265,-97876,209.76
2025-08-29 16:00:00,-11.98,168.48,0,-2167.19,3941,-2190,205.02
2025-09-01 16:00:00,-11.46,173.15,4672.64,0,98815,-100713,208.5
2025-09-02 16:00:00,-12.11,169.23,0,-3915,1031,0,206.33
2025-09-03 16:00:00,-12.71,161.29,0,-7942.63,34012,-32850,199.34
2025-09-04 16:00:00,-14.56,165.73,4435.23,0,31980,-32445,211.01
2025-09-05 16:00:00,-12.7,169.75,4026,0,340,0,208.99
2025-09-08 16:00:00,-12.55,177.12,7370.78,0,1420,-1217,216.89
2025-09-09 16:00:00,-13.17,172.93,0,-4197.04,0,-2044,214.33
2025-09-10 16:00:00,-12.99,173.84,915,0,2052,0,214.72
2025-09-11 16:00:00,-10.98,175.79,1949.64,0,0,-356,209.81
2025-09-12 16:00:00,-11.49,176.94,1153,0,0,0,212.89
2025-09-15 16:00:00,-11.27,174.11,0,-2836.21,34975,-38466,208.93
2025-09-16 16:00:00,-11.46,181.9,7791,0,0,0,218.39
2025-09-17 16:00:00,-10.92,181.34,0,-554.92,37628,-36783,215.83
2025-09-18 16:00:00,-11.96,176.14,0,-5203.32,2757,-3315,213.65
2025-09-19 16:00:00,-11.88,172.83,0,-3312,887,0,209.61
2025-09-22 16:00:00,-11.48,169.61,0,-3219.33,35630,-34048,204.58
2025-09-23 16:00:00,-11.53,164.62,0,-4986.34,33656,-33340,199.11
2025-09-24 16:00:00,-10.63,167.65,3030.52,0,33146,-33920,199.49
2025-09-25 16:00:00,-10.09,163.73,0,-3924.45,1385,-886,193.33
2025-09-26 16:00:00,-10.94,166.02,2292.11,0,1576,-885,198.7
2025-09-29 16:00:00,-9.57,168.65,2627,0,0,0,197.08
2025-09-30 16:00:00,-9.17,169.24,587.94,0,879,-1062,196.42
2025-10-09 16:00:00,-7.82,167.76,0,-1478.29,0,-1286,190.48
2025-10-10 16:00:00,-9.63,172.44,4685.06,0,1564,-939,201.47
2025-10-13 16:00:00,-10.08,174.22,1774,0,1314,0,204.96
2025-10-14 16:00:00,-11.16,172.85,0,-1368.79,34332,-39204,207.13
2025-10-15 16:00:00,-9.84,179.91,7063.42,0,37500,-34200,210.46
2025-10-16 16:00:00,-9.6,175.11,0,-4805.94,37253,-38181,204.33
2025-10-17 16:00:00,-11.64,168.79,0,-6311.14,34200,-33750,204.2
2025-10-20 16:00:00,-11.17,171.31,2511.75,0,35834,-34014,205.43
2025-10-21 16:00:00,-9.81,176.58,5277.79,0,33020,-34244,206.66
2025-10-22 16:00:00,-10.11,177.69,1102,0,0,0,208.92
2025-10-23 16:00:00,-9.84,178.29,607.54,0,34200,-33228,208.66
2025-10-24 16:00:00,-8.77,175.82,0,-2475,0,0,202.33
2025-10-27 16:00:00,-7.69,183.34,7518.51,0,65686,-68472,206.94
2025-10-28 16:00:00,-8.16,189.96,6623.67,0,690,-3328,215.72
2025-10-29 16:00:00,-7.07,185.01,0,-4950.69,39806,-40546,206.69
2025-10-30 16:00:00,-7.81,185.53,519.48,0,69908,-69759,209.72
2025-10-31 16:00:00,-9.17,187.42,1895.03,0,71154,-69555,216.44
2025-11-03 16:00:00,-8.92,187.31,0,-110.19,35351,-33442,215.45
2025-11-04 16:00:00,-9.6,185.65,0,-1660,966,0,215.98
2025-11-05 16:00:00,-9.43,189.68,4030,0,0,0,219.84
2025-11-06 16:00:00,-8.13,187.28,0,-2408.54,1096,-1542,212.7
2025-11-07 16:00:00,-8.42,187.36,81,0,0,0,213.78
2025-11-10 16:00:00,-8.1,192,4640.49,0,499,-1512,217.74
2025-11-11 16:00:00,-8.94,193.66,1662.48,0,38384,-37392,222.49
2025-11-12 16:00:00,-9.06,196.83,3173.75,0,37212,-36663,226.4
2025-11-13 16:00:00,-7.96,201.47,4641.4,0,36771,-35820,227.54
2025-11-14 16:00:00,-9.41,199.33,0,-2143.36,0,-1356,230.42
2025-11-17 16:00:00,-10,201.95,2623,0,714,0,235.5
2025-11-18 16:00:00,-10.59,199.46,0,-2492.8,39196,-40722,234.93
2025-11-19 16:00:00,-10.19,196.23,0,-3226.71,36428,-39292,229.84
2025-11-20 16:00:00,-10.65,192.44,0,-3792.13,37433,-37063,227.3
2025-11-21 16:00:00,-12.83,179.18,0,-13267.52,37586,-36022,220.27
2025-11-24 16:00:00,-12.94,182.57,3399,0,723,0,224.57
2025-11-25 16:00:00,-12.11,186.58,4008,0,1161,0,226.07
2025-11-26 16:00:00,-11.57,185.43,0,-1149,0,0,222.78
2025-11-27 16:00:00,-11.62,186.01,576.26,0,0,-743,223.61
2025-11-28 16:00:00,-11.4,190.4,4392,0,0,0,227.77
2025-12-01 16:00:00,-10.42,194.13,3730,0,0,0,228.34
2025-12-02 16:00:00,-10.86,191.39,0,-2743.38,884,-2382,226.89
2025-12-03 16:00:00,-11.31,190.67,0,-720,0,0,227.74
2025-12-04 16:00:00,-11.01,186.97,0,-3699.86,37701,-40315,222.47
2025-12-05 16:00:00,-10.27,195.09,8121.36,0,35010,-34722,228.86
2025-12-08 16:00:00,-9.54,197.38,2286.55,0,40147,-41276,228.74
2025-12-09 16:00:00,-10,193.57,0,-3805.02,36710,-37248,226.19
2025-12-10 16:00:00,-10.12,191.28,0,-2291.17,39028,-34974,224.08
2025-12-11 16:00:00,-10.9,184.39,0,-6888,0,0,219.18
2025-12-12 16:00:00,-10.34,184.4,6.98,0,34111,-36288,217.2
2025-12-15 16:00:00,-10.9,187.04,2645,0,3089,0,222.15
2025-12-16 16:00:00,-11.97,179.05,0,-7994,0,0,216.99
2025-12-17 16:00:00,-10.36,179.04,0,-10,0,0,211.29
2025-12-18 16:00:00,-10.89,180.88,1845,0,0,0,215.21
2025-12-19 16:00:00,-10.59,187.23,6347,0,403,0,221.25
2025-12-22 16:00:00,-9.74,188.66,1432.57,0,0,-1425,219.81
2025-12-23 16:00:00,-9.56,185.12,0,-3541,0,0,215.26
2025-12-24 16:00:00,-9.3,187.36,2238,0,0,0,216.82
2025-12-25 16:00:00,-9.13,190.87,3513,0,2562,0,220.09
2025-12-26 16:00:00,-8.84,188.52,0,-2353.59,35402,-39204,216.5
2025-12-29 16:00:00,-9.19,189.26,737.71,0,35180,-35278,218.53
2025-12-30 16:00:00,-8.96,188.73,0,-528.87,34968,-35680,217.15
2025-12-31 16:00:00,-9.38,190.32,1595,0,1929,0,220.37
2026-01-05 16:00:00,-7.66,191.37,1043,0,0,0,215.54
2026-01-06 16:00:00,-6.23,196.35,4978,0,1351,0,216.04
2026-01-07 16:00:00,-6.5,197.52,1174.88,0,0,-3122,218.2
2026-01-08 16:00:00,-7.27,198.16,643.54,0,2136,-457,221.54
2026-01-09 16:00:00,-6.85,199.48,1313,0,448,0,221.5
2026-01-12 16:00:00,-6.25,201.27,1793.92,0,0,-1081,221.35
2026-01-13 16:00:00,-6.81,209.23,7957,0,1555,0,231.83
2026-01-14 16:00:00,-7.18,208.68,0,-549.62,1376,-4617,232.56
2026-01-15 16:00:00,-7,203.73,0,-4947.89,1151,-1890,226.59
2026-01-16 16:00:00,-7.38,205.59,1858,0,463,0,229.94
2026-01-19 16:00:00,-7.33,212.22,6631.55,0,2444,-1452,236.92
2026-01-20 16:00:00,-7.64,215.91,3691.48,0,41059,-38350,242.04
2026-01-21 16:00:00,-7.55,214.99,0,-926.51,0,-505,240.71
2026-01-22 16:00:00,-7.54,216.8,1817,0,0,0,242.63
2026-01-23 16:00:00,-7.96,216.05,0,-751,500,0,243.38
2026-01-26 16:00:00,-7.87,218.52,2470.39,0,38262,-40869,245.73
2026-01-27 16:00:00,-7.89,210.65,0,-7867.54,38556,-38444,237.26
2026-01-28 16:00:00,-7.65,205.42,0,-5238,483,0,230.72
2026-01-29 16:00:00,-6.95,207.92,2504.52,0,0,-484,230.92
2026-01-30 16:00:00,-7.88,213.02,5099.13,0,36078,-39094,239.8
2026-02-02 16:00:00,-9.85,209.4,0,-3621.95,39175,-39508,243.21
2026-02-03 16:00:00,-8.79,214.67,5271.44,0,1932,-560,245
2026-02-04 16:00:00,-8.03,215.65,979.9,0,2436,-2097,243.21
2026-02-05 16:00:00,-8.58,219.93,4279,0,3130,0,249.96
2026-02-06 16:00:00,-9.11,223.08,3152.61,0,42599,-40705,255.46
2026-02-09 16:00:00,-7.63,224.1,1017.82,0,0,-1176,250.87
2026-02-10 16:00:00,-7.53,224.3,200.21,0,39963,-40620,250.71
2026-02-11 16:00:00,-7.73,220.7,0,-3594.19,41588,-40788,247.57
2026-02-12 16:00:00,-7.62,222.89,2190.09,0,39930,-40720,249.52
2026-02-13 16:00:00,-8.78,224.75,1857.18,0,41638,-43640,256.01
2026-02-24 16:00:00,-7.86,232.1,7343.71,0,38674,-43350,260.43
2026-02-25 16:00:00,-7.3,236.18,4084.47,0,2019,-534,262.65
2026-02-26 16:00:00,-7.48,236.15,0,-28.24,6608,-1243,263.33
2026-02-27 16:00:00,-7.8,241.52,5365,0,0,0,270.41
2026-03-02 16:00:00,-7.44,232.22,0,-9297.9,42541,-42688,258.92
2026-03-03 16:00:00,-8.87,224.36,0,-7862,0,0,255.93
2026-03-04 16:00:00,-9.91,221.32,0,-3036.23,41764,-41865,256.67
2026-03-05 16:00:00,-9.03,225.87,4553.99,0,1938,-1012,258.22
2026-03-06 16:00:00,-8.78,230.7,4827.72,0,41556,-43513,262.53
2026-03-09 16:00:00,-9.66,226.47,0,-4236,500,0,261.38
2026-03-10 16:00:00,-8.5,233.64,7170.49,0,0,-508,264.63
2026-03-11 16:00:00,-7.92,228.02,0,-5618.84,41344,-41104,256.23
2026-03-12 16:00:00,-8.25,230.35,2336.41,0,40583,-42350,260.05
2026-03-13 16:00:00,-8.61,232.76,2405.56,0,45174,-44733,264.11
2026-03-16 16:00:00,-8.56,233.09,332.61,0,41879,-43164,264.27
