时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2024-05-21 16:00:00,-28.05,74.13,0,-1325.05,21801,-21931,142.02
2024-05-22 16:00:00,-27.88,73.93,0,-194,0,0,141.17
2024-05-23 16:00:00,-28.72,69.87,0,-4066.18,21505,-21333,138.31
2024-05-24 16:00:00,-29.51,71.25,1384,0,0,0,142.94
2024-05-27 16:00:00,-28.84,73.73,2474,0,0,0,144.14
2024-05-28 16:00:00,-29.36,72.91,0,-814.37,0,-21056,144.78
2024-05-29 16:00:00,-29.27,72.01,0,-897.16,630,-1158,143.19
2024-05-30 16:00:00,-29.65,69.19,0,-2824.43,21431,0,140.5
2024-05-31 16:00:00,-29.93,68.87,0,-317.67,0,-21286,141
2024-06-03 16:00:00,-29.76,65.5,0,-3371,1006,0,135.62
2024-06-04 16:00:00,-29.23,64.04,0,-1456,20300,-19159,131.79
2024-06-05 16:00:00,-29.64,59.04,0,-5002.05,20178,0,126.04
2024-06-06 16:00:00,-29.69,51.23,0,-7812,0,0,115.09
2024-06-07 16:00:00,-30.04,55.49,4264.24,0,18084,-37946,122.26
2024-06-11 16:00:00,-30.65,54.42,0,-1075.62,20423,0,122.67
2024-06-12 16:00:00,-30.63,58.39,3970.77,0,18317,-18564,128.33
2024-06-13 16:00:00,-30.98,58.18,0,-208.23,0,-20178,129.18
2024-06-14 16:00:00,-30.68,57.9,0,-281.24,19228,-1042,127.78
2024-06-17 16:00:00,-30.78,55.37,0,-2533.13,0,-18408,124.46
2024-06-18 16:00:00,-30.6,56.36,993.25,0,0,-1353,125.3
2024-06-19 16:00:00,-30.93,55.55,0,-815.52,18382,-19852,125.21
2024-06-20 16:00:00,-31.43,53.08,0,-2463.8,971,0,123.25
2024-06-21 16:00:00,-31.58,52.42,0,-664.4,707,0,122.77
2024-06-24 16:00:00,-31.95,47.3,0,-5113.44,18765,-17085.6,116.46
2024-06-25 16:00:00,-32.32,48.01,702.56,0,37405,-36315,118.69
2024-06-26 16:00:00,-31.88,51.28,3271.76,0,18044,-18174,122.08
2024-06-27 16:00:00,-32.39,49.84,0,-1440.08,18468,-18264,121.62
2024-06-28 16:00:00,-32.24,50.58,742.4,0,687,0,122.23
2024-07-01 16:00:00,-31.92,52.33,1749.4,0,0,0,123.75
2024-07-02 16:00:00,-32.05,52.95,624.9,0,18380,-18603,125.09
2024-07-03 16:00:00,-32.21,51.44,0,-1518.01,19384,-20189,123.4
2024-07-04 16:00:00,-32.55,47.24,0,-4193.98,18850,-17940,118.3
2024-07-05 16:00:00,-32.84,48.58,1334.79,0,17280,-18174,121.23
2024-07-08 16:00:00,-33.42,44.7,0,-3874.69,18508,-17340,117.33
2024-07-09 16:00:00,-32.67,45.26,553.12,0,17836,-17640,115.74
2024-07-10 16:00:00,-32.88,43.61,0,-1642.42,18060,0,113.96
2024-07-11 16:00:00,-32.12,49.14,5526.8,0,0,0,119.71
2024-07-12 16:00:00,-32.03,48.14,0,-1002.5,0,-697,117.95
2024-07-15 16:00:00,-31.96,45.35,0,-2784.2,656,0,113.62
2024-07-16 16:00:00,-31.53,44.39,0,-963,0,0,110.88
2024-07-17 16:00:00,-31.46,43.36,0,-1031.96,0,-563,109.16
2024-07-18 16:00:00,-31.08,42.97,0,-389.8,612,0,107.44
2024-07-19 16:00:00,-30.73,43.14,166.76,0,0,-576,106.64
2024-07-22 16:00:00,-31.2,43.77,635.35,0,0,-647,108.97
2024-07-23 16:00:00,-32.67,40.57,0,-3196.45,16992,-17966,108.78
2024-07-24 16:00:00,-33.09,38.74,0,-1833.14,0,-17031,107.35
2024-07-25 16:00:00,-33.46,39.84,1099.04,0,18041,-17346,110.16
2024-07-26 16:00:00,-33.27,41.95,2108.43,0,17458,-17640,112.72
2024-07-29 16:00:00,-33.63,41.49,0,-457.49,17688,-17836,113.18
2024-07-30 16:00:00,-34.05,42.15,656,0,0,0,115.54
2024-07-31 16:00:00,-32.63,45.89,3745.8,0,16679,0,116.55
2024-08-01 16:00:00,-33.07,45.45,0,-440.8,1300,0,117.32
2024-08-02 16:00:00,-33.76,43.87,0,-1580.6,0,0,117.2
2024-08-05 16:00:00,-34.56,42.72,0,-1154.45,17948,-17589,118.09
2024-08-06 16:00:00,-34.57,45.99,3276.73,0,17328,-19134,123.12
2024-08-07 16:00:00,-34.6,45.86,0,-136.1,721,-18228,123.03
2024-08-08 16:00:00,-34.57,46.25,390.66,0,18018,-17794,123.52
2024-08-09 16:00:00,-34.79,45.37,0,-882.51,17394,-18225,122.93
2024-08-12 16:00:00,-34.9,43.91,0,-1455.2,0,0,121.06
2024-08-13 16:00:00,-34.73,45.35,1443.6,0,0,0,122.69
2024-08-14 16:00:00,-35.23,44.37,0,-979.8,0,0,122.9
2024-08-15 16:00:00,-34.59,45.21,830.8,0,0,0,122
2024-08-16 16:00:00,-34.51,42.69,0,-2516.2,627,0,117.88
2024-08-19 16:00:00,-34.29,42.62,0,-67.31,35073,-34763.6,117.04
2024-08-20 16:00:00,-34.77,39.85,0,-2771.18,18195,-17670,114.4
2024-08-21 16:00:00,-34.98,39.79,0,-59.18,17255,0,115
2024-08-22 16:00:00,-35.15,40.54,746.58,0,17263,-17173,116.72
2024-08-23 16:00:00,-34.88,39,0,-1539.28,18252,-18627,113.45
2024-08-26 16:00:00,-34.93,41.14,2144.9,0,34503,-33741,116.9
2024-08-27 16:00:00,-35.3,40.51,0,-637.51,17940,-17268,117.17
2024-08-28 16:00:00,-35.67,40.87,366.4,0,376,-600,118.98
2024-08-29 16:00:00,-35.84,42.18,1303.21,0,0,-16762,121.6
2024-08-30 16:00:00,-34.99,44.84,2664.23,0,17716,-17498,122.8
2024-09-02 16:00:00,-36.09,43.37,0,-1473.83,36148,-37004,124.33
2024-09-03 16:00:00,-35.93,44.3,936,0,304,0,125.22
2024-09-04 16:00:00,-36.34,42.83,0,-1472.63,17551,-18847,124.36
2024-09-05 16:00:00,-36.23,44.53,1700.12,0,17577,-17388,126.64
2024-09-06 16:00:00,-36.75,41.48,0,-3052.52,17792,-17906,123.68
2024-09-09 16:00:00,-37.5,41.1,0,-380.2,17613,0,125.76
2024-09-10 16:00:00,-37.45,42.6,1502.43,0,0,-18128,127.98
2024-09-11 16:00:00,-37.64,41.13,0,-1469.8,17726,-559,126.31
2024-09-12 16:00:00,-37.9,40.03,0,-1101,0,0,125.49
2024-09-13 16:00:00,-38.16,37.99,0,-2040.27,17190,-17008,123.14
2024-09-18 16:00:00,-37.93,36.79,0,-1195.15,375,-150,120.38
2024-09-19 16:00:00,-37.44,41.24,4449.24,0,17053,-17480,125.77
2024-09-20 16:00:00,-37.34,39.97,0,-1277,0,0,123.38
2024-09-23 16:00:00,-37.12,40.95,980.33,0,0,-673,124.16
2024-09-24 16:00:00,-34.39,44.77,3820,0,0,0,120.65
2024-09-25 16:00:00,-33.42,46.68,1911.16,0,0,-17568,120.31
2024-09-26 16:00:00,-30.61,50.29,3617.68,0,0,-322,116.59
2024-09-27 16:00:00,-27.51,55.35,5053.37,0,822,-626,114.31
2024-09-30 16:00:00,-21.36,68.08,12735.14,0,284,-861,113.73
2024-10-08 16:00:00,-16.69,81.02,12935.38,0,22899,-94809,117.28
2024-10-09 16:00:00,-22.57,66.58,0,-14442.35,111405,-21563,115.14
2024-10-10 16:00:00,-21.75,65.67,0,-904.86,21324,-20781,111.72
2024-10-11 16:00:00,-23.92,59.75,0,-5921.77,20830,-20485,109.98
2024-10-14 16:00:00,-22.46,63.55,3804.61,0,20128,-20519,110.92
2024-10-15 16:00:00,-24.53,61.87,0,-1684.78,20665,-19741,114.48
2024-10-16 16:00:00,-25,63.47,1604.55,0,274,-454,117.96
2024-10-17 16:00:00,-25.85,60.65,0,-2825,0,0,116.66
2024-10-18 16:00:00,-23.17,62,1351.85,0,19560,-20278,110.86
2024-10-21 16:00:00,-22.97,63.61,1613.3,0,20396,-19720,112.4
2024-10-22 16:00:00,-22.53,66.51,2896.41,0,20519,-21212,114.93
2024-10-23 16:00:00,-22.23,66.57,56.2,0,40863,-42228,114.18
2024-10-24 16:00:00,-23.1,69.67,3107.4,0,20360,-20425,120.64
2024-10-25 16:00:00,-22.56,77.12,7444.06,0,24942,-24320,128.72
2024-10-28 16:00:00,-22.41,89.58,12461,0,45489,-45472,144.34
2024-10-29 16:00:00,-23.18,91.48,1899.97,0,49632,-52193,149.26
2024-10-30 16:00:00,-23.87,92.74,1256.69,0,51403,-51028,153.17
2024-10-31 16:00:00,-23.84,95.55,2818.37,0,53814,-50996,156.76
2024-11-01 16:00:00,-23.86,91.39,0,-4159.45,71052,-71766,151.37
2024-11-04 16:00:00,-22.79,91.09,0,-309.18,23883,-23220,147.49
2024-11-05 16:00:00,-20.83,91.81,724.88,0,24498,-24049,142.28
2024-11-06 16:00:00,-21.23,92.06,250,0,0,0,143.82
2024-11-07 16:00:00,-18.85,97.86,5796.14,0,24310,-24663,143.82
2024-11-08 16:00:00,-19.67,99.21,1355.13,0,24790,-25970,147.99
2024-11-11 16:00:00,-19.14,101.94,2726.8,0,24771,-25580,149.74
2024-11-12 16:00:00,-20.03,101.02,0,-922.11,25570,-25093,151.37
2024-11-13 16:00:00,-19.54,100.06,0,-954.13,1742,-1128,148.65
2024-11-14 16:00:00,-20.93,94.22,0,-5841.83,592,-833,145.63
2024-11-15 16:00:00,-22.32,91.12,0,-3105,562,0,146.04
2024-11-18 16:00:00,-22.68,87.05,0,-4066.62,24437,-24473,141.92
2024-11-19 16:00:00,-22.16,89.9,2847.65,0,23697,-23691,143.96
2024-11-20 16:00:00,-21.99,93.12,3225.67,0,23408,-24080,147.56
2024-11-21 16:00:00,-21.92,94.82,1698,0,534,0,149.51
2024-11-22 16:00:00,-24.34,88.28,0,-6544,0,0,148.85
2024-11-25 16:00:00,-24.68,94.86,6585.4,0,23511,-22843,158.71
2024-11-26 16:00:00,-24.83,99.82,4962.29,0,25520,-26324,165.82
2024-11-27 16:00:00,-23.53,101.49,1667,0,491,0,163.49
2024-11-28 16:00:00,-24.2,101.38,0,-112,486,0,165.67
2024-11-29 16:00:00,-23.34,103.14,1765.51,0,597,-1488,164.99
2024-12-02 16:00:00,-22.73,106.98,3832.41,0,594,-589,167.87
2024-12-03 16:00:00,-22.65,106.73,0,-243,0,0,167.27
2024-12-04 16:00:00,-23.07,101.85,0,-4885.59,49776,-49736,162.38
2024-12-05 16:00:00,-23.24,104.83,2977.1,0,48416,-49651,166.84
2024-12-06 16:00:00,-22.23,109.89,5068,0,0,0,169.89
2024-12-09 16:00:00,-22.36,111.9,2008.63,0,25954,-26800,172.93
2024-12-10 16:00:00,-21.79,113.67,1765.65,0,30163,-30960,173.2
2024-12-11 16:00:00,-21.93,118.23,4564.58,0,27814,-26550,179.53
2024-12-12 16:00:00,-21.15,124.53,6293.13,0,28194,-29196,184.76
2024-12-13 16:00:00,-23.01,120.74,0,-3781.05,28280,-28496,186.71
2024-12-16 16:00:00,-23.43,122.19,1450,0,2726,0,190.18
2024-12-17 16:00:00,-23.23,109.27,0,-12921,0,0,172.59
2024-12-18 16:00:00,-22.84,110.86,1583.09,0,962,-908,173.28
2024-12-19 16:00:00,-22.77,112.23,1370,0,1080,-2997,174.8
2024-12-20 16:00:00,-23.12,111.55,0,-678,2917,0,175.17
2024-12-23 16:00:00,-23.01,100.56,0,-10984.74,27047,-27792,160.5
2024-12-24 16:00:00,-22.03,98.44,0,-2123.12,75389,-76184,154.51
2024-12-25 16:00:00,-21.99,90.44,0,-8003.65,71440,-73359,144.12
2024-12-26 16:00:00,-21.95,92.06,1625.1,0,47311,-45282,146.07
2024-12-27 16:00:00,-22.08,96.27,4204.29,0,22944,-23177,151.89
2024-12-30 16:00:00,-21.73,91.01,0,-5260.4,23472,-25138,144.04
2024-12-31 16:00:00,-22.98,91.81,804,0,2064,0,149.04
2025-01-02 16:00:00,-25.22,92.67,860.45,0,21985,-24690,157.65
2025-01-03 16:00:00,-26.11,83.71,0,-8956.18,2994,-1180,148.63
2025-01-06 16:00:00,-26.23,80.4,0,-3311.68,44852,-44888,144.54
2025-01-07 16:00:00,-25.7,84.22,3816.5,0,44416,-44748,147.94
2025-01-08 16:00:00,-25.83,85.14,919.37,0,45056,-44705,149.62
2025-01-09 16:00:00,-26.02,84.4,0,-734.8,24027,-23100,149.26
2025-01-10 16:00:00,-26.94,78.88,0,-5520,511,0,144.84
2025-01-13 16:00:00,-27.14,80.18,1294.32,0,21282,-21840,147.3
2025-01-14 16:00:00,-25.22,89.45,9269.98,0,21700,-23050,153.34
2025-01-15 16:00:00,-25.7,90.45,998.8,0,23663,-22491,156.33
2025-01-16 16:00:00,-25.61,92.01,1561,0,654,0,158.11
2025-01-17 16:00:00,-25.38,91.7,0,-307.33,0,-333,156.9
2025-01-20 16:00:00,-25.04,93.13,1433.17,0,0,-829,157.64
2025-01-21 16:00:00,-24.98,90.21,0,-2923.56,1278,-561,153.55
2025-01-22 16:00:00,-25.68,87.66,0,-2544.86,326,-858,152.5
2025-01-23 16:00:00,-25.55,88.88,1212,0,0,0,153.7
2025-01-24 16:00:00,-24.98,89.85,974,0,732,0,153.07
2025-01-27 16:00:00,-25.29,91.87,2018.03,0,0,-970,156.82
2025-02-05 16:00:00,-25.72,91.03,0,-842.54,25455,-25247,157.18
2025-02-06 16:00:00,-24.78,92.34,1316.12,0,1387,-878,155.7
2025-02-07 16:00:00,-23.81,93.8,1454.17,0,21940,-22496,154.36
2025-02-10 16:00:00,-23.64,98.05,4252.24,0,22992,-23295,159.36
2025-02-11 16:00:00,-23.99,96.24,0,-1809.78,24120,-23577,158.18
2025-02-12 16:00:00,-23.28,96.18,0,-60,0,0,155.71
2025-02-13 16:00:00,-23.56,94.77,0,-1410,0,0,154.8
2025-02-14 16:00:00,-22.9,92.23,0,-2539,0,0,149.33
2025-02-17 16:00:00,-22.74,96.01,3780.12,0,22992,-23832,153.7
2025-02-18 16:00:00,-23.41,89.82,0,-6193.53,0,-526,147.84
2025-02-19 16:00:00,-22.88,92.22,2407.56,0,525,-439,149.25
2025-02-20 16:00:00,-23.1,93.21,984,0,0,0,151.25
2025-02-21 16:00:00,-22.13,91.47,0,-1739,0,0,145.88
2025-02-24 16:00:00,-22.3,93.62,2148,0,435,0,149.19
2025-02-25 16:00:00,-23.16,91.79,0,-1830,523,0,149.6
2025-02-26 16:00:00,-22.49,93.15,1366,0,0,0,149.19
2025-02-27 16:00:00,-22.33,93.36,206,0,0,0,148.95
2025-02-28 16:00:00,-23.86,90.58,0,-2779,0,0,150.3
2025-03-03 16:00:00,-23.89,92.2,1621.54,0,23652,-23360,152.53
2025-03-04 16:00:00,-23.95,94.16,1956,0,0,0,155.31
2025-03-05 16:00:00,-23.61,91.41,0,-2747,328,0,150.57
2025-03-06 16:00:00,-22.56,93.4,1989.84,0,23632,-23902,149.74
2025-03-07 16:00:00,-22.8,92.07,0,-1332,0,0,148.8
2025-03-10 16:00:00,-23.1,93.89,1825.67,0,23976,-23952,152.13
2025-03-11 16:00:00,-22.85,96.58,2685,0,0,0,154.8
2025-03-12 16:00:00,-23.13,96.44,0,-137.23,24385,-24864,155.55
2025-03-13 16:00:00,-23.44,96.36,0,-78,0,0,156.48
2025-03-14 16:00:00,-21.58,99.65,3284.65,0,23761,-23368,154.59
2025-03-17 16:00:00,-21.77,101.43,1779,0,0,0,157.48
2025-03-18 16:00:00,-21.56,101.49,64.89,0,23897,-23800,156.87
2025-03-19 16:00:00,-21.51,99.89,0,-1598.17,23870,-23851,154.67
2025-03-20 16:00:00,-22.2,99.54,0,-352,0,0,156.48
2025-03-21 16:00:00,-23.38,97.16,0,-2386.58,23966,-24150,157.32
2025-03-24 16:00:00,-22.98,90.18,0,-6970.98,23055,-23897,146.92
2025-03-25 16:00:00,-23.03,90.35,165.09,0,47401,-48340,147.3
2025-03-26 16:00:00,-23.29,94.92,4572.31,0,24575,-24430,154.1
2025-03-27 16:00:00,-23.03,95.83,905.34,0,23355,-24450,154.42
2025-03-28 16:00:00,-23.37,94.42,0,-1408.68,1974,-1677,153.71
2025-03-31 16:00:00,-23.91,91.84,0,-2583.79,25825,-25815,152.12
2025-04-01 16:00:00,-23.91,98.09,6252,0,992,0,160.34
2025-04-02 16:00:00,-23.97,96.85,0,-1242.13,24552,-26436,158.91
2025-04-03 16:00:00,-24.42,98,1154,0,2830,0,161.97
2025-04-07 16:00:00,-29.74,78.67,0,-19331.18,24622,-26312,154.3
2025-04-08 16:00:00,-28.54,77.4,0,-1267.28,44507,-42587,148.25
2025-04-09 16:00:00,-27.84,80.98,3577.02,0,42660,-42938,150.8
2025-04-10 16:00:00,-26.89,85.62,4645.47,0,22937,-23648,153.89
2025-04-11 16:00:00,-26.59,86.85,1223,0,303,0,154.53
2025-04-14 16:00:00,-26.42,91.43,4586.9,0,929,-2098,160.17
2025-04-15 16:00:00,-26.38,91.64,203,0,423,0,160.31
2025-04-16 16:00:00,-26.15,88.64,0,-2999,0,0,155.44
2025-04-17 16:00:00,-26.17,93.97,5328.24,0,951,-1760,162.73
2025-04-18 16:00:00,-26.16,95.7,1733.76,0,2954,-27104,165.03
2025-04-21 16:00:00,-25.92,93.48,0,-2222.03,1832,-23173,161.18
2025-04-22 16:00:00,-25.94,90.97,0,-2505.11,26259,-978,157.86
2025-04-23 16:00:00,-25.88,89.03,0,-1937.55,23887,-24833,155.03
2025-04-24 16:00:00,-25.93,92.38,3348.34,0,24592,-1575,159.73
2025-04-25 16:00:00,-25.88,91.61,0,-773.64,2374,-27232,158.51
2025-04-28 16:00:00,-25.98,86.57,0,-5034.05,114277,-117511,152.05
2025-04-29 16:00:00,-26.11,88.39,1816,0,960,0,154.96
2025-04-30 16:00:00,-26.2,89.32,924.21,0,68468,-71729,156.53
2025-05-06 16:00:00,-25.45,92.37,3050.14,0,23576,-22916,158.04
2025-05-07 16:00:00,-25,94.48,2119,0,0,0,159.31
2025-05-08 16:00:00,-24.59,101.16,6672,0,1049,0,166.76
2025-05-09 16:00:00,-24.72,102.89,1737.95,0,29269,-30490,169.51
2025-05-12 16:00:00,-23.85,102.97,78.29,0,25855,-24678,166.54
2025-05-13 16:00:00,-23.74,101.91,0,-1065,0,0,164.77
2025-05-14 16:00:00,-22.82,101.76,0,-150,0,0,161.41
2025-05-15 16:00:00,-23.52,101.62,0,-138,0,0,163.62
2025-05-16 16:00:00,-23.88,101.6,0,-17,1049,0,164.84
2025-05-19 16:00:00,-24.11,105.97,4364.05,0,25012,-25831,171.41
2025-05-20 16:00:00,-23.7,108.28,2313.6,0,25625,-25935,172.98
2025-05-21 16:00:00,-23.34,107.72,0,-560.5,23712,-26448,170.96
2025-05-22 16:00:00,-23.39,105.96,0,-1758,0,0,168.84
2025-05-23 16:00:00,-24.01,104.62,0,-1343.15,24920,-23592,169.27
2025-05-26 16:00:00,-24.44,104.76,143.98,0,24467,-25280,170.99
2025-05-27 16:00:00,-24.85,105.96,1198,0,0,0,174.07
2025-05-28 16:00:00,-24.91,105.14,0,-816,0,0,173.19
2025-05-29 16:00:00,-24.47,109.5,4357.18,0,25620,-23952,177.37
2025-05-30 16:00:00,-24.83,107.67,0,-1832,0,0,176.27
2025-06-03 16:00:00,-24.6,108.22,550.37,0,25530,-25360,176.15
2025-06-04 16:00:00,-24.28,114.07,5851,0,369,0,182.71
2025-06-05 16:00:00,-24.1,111.64,0,-2432.95,27119,-27790,178.84
2025-06-06 16:00:00,-24.17,112.49,848.11,0,26316,0,180.22
2025-06-09 16:00:00,-23.95,113.32,838,0,618,0,180.5
2025-06-10 16:00:00,-24.34,112.2,0,-1128.8,384,0,180.47
2025-06-11 16:00:00,-23.77,112.06,0,-134.2,376,0,178.18
2025-06-12 16:00:00,-23.82,111.6,0,-465.83,0,-635,177.76
2025-06-13 16:00:00,-24.37,108.08,0,-3516.8,368,0,175.13
2025-06-16 16:00:00,-24.18,108.38,300.2,0,360,0,174.84
2025-06-17 16:00:00,-24.24,110.39,2013.8,0,0,0,177.71
2025-06-18 16:00:00,-24.15,106.61,0,-3781.55,1241,-752,172.39
2025-06-19 16:00:00,-24.78,101.75,0,-4864.2,0,0,168.21
2025-06-20 16:00:00,-24.71,100.24,0,-1509.2,0,0,165.96
2025-06-23 16:00:00,-24.49,103.82,3583.14,0,0,0,169.92
2025-06-24 16:00:00,-23.59,107.59,3770.32,0,25527,-50631,171.68
2025-06-25 16:00:00,-22.49,109.08,1485.8,0,0,0,169.75
2025-06-26 16:00:00,-22.76,108.02,0,-1061.31,51408,-26532,169.32
2025-06-27 16:00:00,-23.24,110.13,2113.68,0,25938,-26110,173.75
2025-06-30 16:00:00,-22.96,110.89,758.4,0,0,0,173.74
2025-07-01 16:00:00,-22.83,116.84,5950.66,0,620,-1344,180.99
2025-07-02 16:00:00,-22.81,116.66,0,-180.61,27352,-29940,180.68
2025-07-03 16:00:00,-22.33,117.97,1311.8,0,380,0,180.64
2025-07-04 16:00:00,-22.05,119.53,1562.21,0,0,-390,181.63
2025-07-07 16:00:00,-22.39,125.58,6051.28,0,5821,-1516,190.66
2025-07-08 16:00:00,-21.74,123.44,0,-2140.67,0,-28208,185.51
2025-07-09 16:00:00,-21.87,122.92,0,-522.8,0,0,185.32
2025-07-10 16:00:00,-21.51,122.9,0,-17.6,378,0,183.99
2025-07-11 16:00:00,-21.42,123.23,328.17,0,0,-834,184.08
2025-07-14 16:00:00,-21.36,124.63,1398.53,0,1432,-866,185.64
2025-07-15 16:00:00,-21.33,121.25,0,-3380.04,28272,0,181.24
2025-07-16 16:00:00,-21.57,121.8,548.29,0,25344,-26544,182.8
2025-07-17 16:00:00,-21.03,122.36,565.2,0,0,0,181.58
2025-07-18 16:00:00,-20.56,123.04,673.6,0,0,0,180.77
2025-07-21 16:00:00,-20.03,125.06,2024,0,0,0,181.43
2025-07-22 16:00:00,-19.38,124.44,0,-616.59,1968,-388,178.39
2025-07-23 16:00:00,-19.36,125.97,1523.07,0,26440,-27713,180.22
2025-07-24 16:00:00,-18.79,126.05,79.6,0,419,0,178.35
2025-07-25 16:00:00,-19.22,122.61,0,-3432.52,25884,-25910,175.58
2025-07-28 16:00:00,-19.05,123.38,764.84,0,26649,-25974,175.95
2025-07-29 16:00:00,-18.73,121.66,0,-1715,0,0,172.75
2025-07-30 16:00:00,-18.75,121.74,79.43,0,24875,-27048,172.91
2025-07-31 16:00:00,-20.23,117.51,0,-4228.8,0,0,172.67
2025-08-01 16:00:00,-20.63,120.33,2819.6,0,0,0,177.6
2025-08-04 16:00:00,-20.32,121.06,727.4,0,410,0,177.43
2025-08-05 16:00:00,-19.68,123.37,2306.2,0,0,0,178.1
2025-08-06 16:00:00,-19.49,122.27,0,-1093.94,2838,-1541,176.08
2025-08-07 16:00:00,-19.46,121.18,0,-1093.4,0,0,174.62
2025-08-08 16:00:00,-19.65,121.7,523.2,0,0,0,175.92
2025-08-11 16:00:00,-19.31,124.54,2842,0,0,0,178.27
2025-08-12 16:00:00,-18.89,124.88,337,0,0,0,177.25
2025-08-13 16:00:00,-18.25,126.58,1695.17,0,338,-429,177.16
2025-08-14 16:00:00,-18.31,121.61,0,-4967.12,31301,-30857.6,171.28
2025-08-15 16:00:00,-17.75,121.92,314,0,25908,-27101,169.81
2025-08-18 16:00:00,-17.02,124.18,2260.5,0,28884,-27920,170.16
2025-08-19 16:00:00,-17.33,126.74,2556.66,0,0,-336,174.27
2025-08-20 16:00:00,-16.39,128.08,1343,0,0,0,172.79
2025-08-21 16:00:00,-16.07,130.31,2228.6,0,28440,-28442,174.41
2025-08-22 16:00:00,-14.31,127.66,0,-2653.69,28552,-28560,165.68
2025-08-25 16:00:00,-12.52,127.51,0,-146.51,51768,-56138,160.07
2025-08-26 16:00:00,-12.85,128.9,1392,0,0,0,162.65
2025-08-27 16:00:00,-14.15,124.74,0,-4165.35,0,-350,161.78
2025-08-28 16:00:00,-12.63,122.44,0,-2301.57,107538,-107932,154.6
2025-08-29 16:00:00,-11.98,120.93,0,-1504.82,2413,-1825,151
2025-09-01 16:00:00,-11.46,121.94,1009.19,0,83265,-82572,150.67
2025-09-02 16:00:00,-12.11,119.39,0,-2553,465,0,149.62
2025-09-03 16:00:00,-12.71,113.18,0,-6207,0,0,144.22
2025-09-04 16:00:00,-14.56,117.01,3826.98,0,25891,-26352,153.99
2025-09-05 16:00:00,-12.7,119.02,2014.61,0,27046,-25704,150.88
2025-09-08 16:00:00,-12.55,122.98,3953,0,0,0,154.98
2025-09-09 16:00:00,-13.17,120,0,-2973.36,1070,-357,153.37
2025-09-10 16:00:00,-12.99,120.87,862.53,0,0,-466,153.84
2025-09-11 16:00:00,-10.98,121.31,446,0,0,0,148.61
2025-09-12 16:00:00,-11.49,123.43,2118,0,0,0,152.43
2025-09-15 16:00:00,-11.27,122.61,0,-824.51,1920,-1505,150.88
2025-09-16 16:00:00,-11.46,127.41,4805,0,0,0,156.84
2025-09-17 16:00:00,-10.92,126.86,0,-552.92,28754,-29070,154.67
2025-09-18 16:00:00,-11.96,123.83,0,-3022.21,0,-2210,154.24
2025-09-19 16:00:00,-11.88,121.87,0,-1967,0,0,151.78
2025-09-22 16:00:00,-11.48,119.41,0,-2458.89,28633,-26624,147.86
2025-09-23 16:00:00,-11.53,114.78,0,-4630.13,26520,-27824,142.77
2025-09-24 16:00:00,-10.63,117.95,3175.51,0,26404,-24284,143.87
2025-09-25 16:00:00,-10.09,118.38,420.88,0,577,-1118,142.89
2025-09-26 16:00:00,-10.94,119.85,1477.01,0,29925,-31650,146.86
2025-09-29 16:00:00,-9.57,121.7,1851,0,3376,0,145.16
2025-09-30 16:00:00,-9.17,121.45,0,-254,2432,-2998,143.81
2025-10-09 16:00:00,-7.82,120.6,0,-853.65,1217,-1647,139.31
2025-10-10 16:00:00,-9.63,123.89,3294.51,0,28782,-28170,147.75
2025-10-13 16:00:00,-10.08,124.77,878,0,0,0,149.97
2025-10-14 16:00:00,-11.16,127.69,2922.05,0,28034,-32398,156.29
2025-10-15 16:00:00,-9.84,135.23,7543.37,0,30840,-31510,160.9
2025-10-16 16:00:00,-9.6,134.05,0,-1186.38,57715,-60135,158.9
2025-10-17 16:00:00,-11.64,128.93,0,-5114.41,29605,-29070,159.09
2025-10-20 16:00:00,-11.17,131.5,2567,0,3668,0,160.61
2025-10-21 16:00:00,-9.81,135.16,3658,0,0,0,160.74
2025-10-22 16:00:00,-10.11,135.98,821.64,0,0,-365,162.52
2025-10-23 16:00:00,-9.84,138.09,2112,0,2440,0,164.07
2025-10-24 16:00:00,-8.77,136.37,0,-1726.41,29564,-28875,159.09
2025-10-27 16:00:00,-7.69,142,5638.05,0,28848,-30492,162.16
2025-10-28 16:00:00,-8.16,147.5,5499.5,0,1745,-2496,169.49
2025-10-29 16:00:00,-7.07,146.32,0,-1182.64,91186,-94370,165.06
2025-10-30 16:00:00,-7.81,145.71,0,-611.74,92672,-90344,166.53
2025-10-31 16:00:00,-9.17,151.11,5397.25,0,60589,-59168,176.46
2025-11-03 16:00:00,-8.92,150,0,-1104.97,33493,-33144,174.48
2025-11-04 16:00:00,-9.6,148.54,0,-1462.34,29268,-30621,174.93
2025-11-05 16:00:00,-9.43,153.91,5373.64,0,0,-361,180.35
2025-11-06 16:00:00,-8.13,151.07,0,-2844.03,0,-1028,173.29
2025-11-07 16:00:00,-8.42,151.02,0,-49.68,31310,-28240,174.1
2025-11-10 16:00:00,-8.1,153.17,2152.48,0,28789,-33264,175.48
2025-11-11 16:00:00,-8.94,152.97,0,-197,0,0,177.81
2025-11-12 16:00:00,-9.06,152.75,0,-225,1312,0,177.93
2025-11-13 16:00:00,-7.96,156.48,3729,0,342,0,178.66
2025-11-14 16:00:00,-9.41,157.49,1009.64,0,676,-1356,184.24
