时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2024-07-18 16:00:00,-31.08,6.44,2448.73,0,33440,-66339,54.44
2024-07-19 16:00:00,-30.73,5.62,0,-820,0,0,52.48
2024-07-22 16:00:00,-31.2,5.34,0,-280,0,0,53.11
2024-07-23 16:00:00,-32.67,5.54,200,0,0,0,56.75
2024-07-24 16:00:00,-33.09,5.86,320,0,0,0,58.21
2024-07-25 16:00:00,-33.46,5.78,0,-81.09,104317,-34460,58.97
2024-07-26 16:00:00,-33.27,7.13,1350,0,0,0,60.54
2024-07-29 16:00:00,-33.63,7.4,276,0,0,0,61.82
2024-07-30 16:00:00,-34.05,7.85,443,0,0,0,63.53
2024-07-31 16:00:00,-32.63,11.69,3849,0,0,0,65.79
2024-08-01 16:00:00,-33.07,10.94,0,-750.75,73091,-110630,65.76
2024-08-02 16:00:00,-33.76,11.28,340,0,0,0,68
2024-08-05 16:00:00,-34.56,6.48,0,-4799,0,0,62.71
2024-08-06 16:00:00,-34.57,7.8,1314,0,0,0,64.76
2024-08-07 16:00:00,-34.6,7.25,0,-550,0,0,63.99
2024-08-08 16:00:00,-34.57,5.22,0,-2030.02,106453,-68527,60.81
2024-08-09 16:00:00,-34.79,5.92,703,0,0,0,62.43
2024-08-12 16:00:00,-34.9,4.45,0,-1468,0,0,60.45
2024-08-13 16:00:00,-34.73,5.8,1344,0,0,0,62.1
2024-08-14 16:00:00,-35.23,5.58,0,-213,0,0,63.01
2024-08-15 16:00:00,-34.59,5.76,175.36,0,104304,-104881,61.69
2024-08-16 16:00:00,-34.51,4.74,0,-1016,0,0,59.93
2024-08-19 16:00:00,-34.29,4.53,0,-219,0,0,59.08
2024-08-20 16:00:00,-34.77,3.17,0,-1356,0,0,58.16
2024-08-21 16:00:00,-34.98,2.7,0,-474,0,0,57.95
2024-08-22 16:00:00,-35.15,1.39,0,-1300.02,67392,-102155,56.35
2024-08-23 16:00:00,-34.88,0.35,0,-1045,0,0,54.1
2024-08-26 16:00:00,-34.93,1.38,1032,0,0,0,55.8
2024-08-27 16:00:00,-35.3,1.95,573,0,0,0,57.57
2024-08-28 16:00:00,-35.67,0.19,0,-1766,0,0,55.74
2024-08-29 16:00:00,-35.84,0.36,172.53,0,96919,-64149,56.42
2024-08-30 16:00:00,-34.99,2.44,2082,0,0,0,57.58
2024-09-02 16:00:00,-36.09,1.12,0,-1320,0,0,58.22
2024-09-03 16:00:00,-35.93,2.13,1005,0,0,0,59.4
2024-09-04 16:00:00,-36.34,0.94,0,-1186,0,0,58.56
2024-09-05 16:00:00,-36.23,-0.83,0,-1767.95,66902,-98372,55.51
2024-09-06 16:00:00,-36.75,-2.42,0,-1597,0,0,54.28
2024-09-09 16:00:00,-37.5,-3.14,0,-717,0,0,54.98
2024-09-10 16:00:00,-37.45,-3.33,0,-187,0,0,54.55
2024-09-11 16:00:00,-37.64,-2.7,628,0,0,0,56.03
2024-09-12 16:00:00,-37.9,-5.29,0,-2588.38,91102,-63117,52.51
2024-09-13 16:00:00,-38.16,-9.08,0,-3795,0,0,47.02
2024-09-18 16:00:00,-37.93,-10.3,0,-1219,0,0,44.51
2024-09-19 16:00:00,-37.44,-9.35,946,0,0,0,44.9
2024-09-20 16:00:00,-37.34,-9.51,0,-154,0,0,44.41
2024-09-23 16:00:00,-37.12,-9.27,236.7,0,58724,-84372,44.29
2024-09-24 16:00:00,-34.39,-6.41,2864,0,0,0,42.65
2024-09-25 16:00:00,-33.42,-7.02,0,-608,0,0,39.65
2024-09-26 16:00:00,-30.61,-5.08,1940,0,0,0,36.79
2024-09-27 16:00:00,-27.51,-2.77,2308,0,0,0,34.13
2024-09-30 16:00:00,-21.36,7.32,10089.95,0,97769,-67480,36.47
2024-10-08 16:00:00,-16.69,18.51,11193,0,0,0,42.25
2024-10-09 16:00:00,-22.57,8.09,0,-10425,0,0,39.6
2024-10-10 16:00:00,-21.75,7.63,0,-459,0,0,37.55
2024-10-11 16:00:00,-23.92,2.45,0,-5180,0,0,34.66
2024-10-14 16:00:00,-22.46,4.94,2492.58,0,67161,-100978,35.34
2024-10-15 16:00:00,-24.53,4.54,0,-404,0,0,38.52
2024-10-16 16:00:00,-25,4.11,0,-433,0,0,38.81
2024-10-17 16:00:00,-25.85,4.56,455,0,0,0,41.01
2024-10-18 16:00:00,-23.17,6.64,2075,0,0,0,38.8
2024-10-21 16:00:00,-22.97,6.39,0,-243.04,103009,-72416,38.12
2024-10-22 16:00:00,-22.53,6.94,548,0,0,0,38.04
2024-10-23 16:00:00,-22.23,9.47,2533,0,0,0,40.76
2024-10-24 16:00:00,-23.1,10.45,975,0,0,0,43.63
2024-10-25 16:00:00,-22.56,12.53,2076,0,0,0,45.31
2024-10-28 16:00:00,-22.41,16.04,3519.33,0,111290,-108678,49.56
2024-10-29 16:00:00,-23.18,11.75,0,-4298,0,0,45.47
2024-10-30 16:00:00,-23.87,11.68,0,-68,0,0,46.7
2024-10-31 16:00:00,-23.84,14.42,2740,0,0,0,50.24
2024-11-01 16:00:00,-23.86,13,0,-1414,0,0,48.41
2024-11-04 16:00:00,-22.79,13.2,196.17,0,111575,-111810,46.61
2024-11-05 16:00:00,-20.83,18.61,5406,0,0,0,49.82
2024-11-06 16:00:00,-21.23,24.52,5915,0,0,0,58.08
2024-11-07 16:00:00,-18.85,27.73,3209,0,0,0,57.4
2024-11-08 16:00:00,-19.67,28.22,485,0,0,0,59.62
2024-11-11 16:00:00,-19.14,27.03,0,-1182.98,124248,-124392,57.1
2024-11-12 16:00:00,-20.03,27.9,864,0,0,0,59.93
2024-11-13 16:00:00,-19.54,28.1,203,0,0,0,59.21
2024-11-14 16:00:00,-20.93,26.19,0,-1913,0,0,59.59
2024-11-15 16:00:00,-22.32,23.43,0,-2754,0,0,58.9
2024-11-18 16:00:00,-22.68,19.83,0,-3603.93,122476,-123221,54.98
2024-11-19 16:00:00,-22.16,21.83,2006,0,0,0,56.51
2024-11-20 16:00:00,-21.99,25.63,3793,0,0,0,61.04
2024-11-21 16:00:00,-21.92,26.38,750,0,0,0,61.86
2024-11-22 16:00:00,-24.34,22.08,0,-4298,0,0,61.35
2024-11-25 16:00:00,-24.68,25.43,3354.54,0,80298,-121054,66.53
2024-11-26 16:00:00,-24.83,25.85,411,0,0,0,67.42
2024-11-27 16:00:00,-23.53,25.8,0,-47,0,0,64.51
2024-11-28 16:00:00,-24.2,26.35,551,0,0,0,66.69
2024-11-29 16:00:00,-23.34,28.06,1711,0,0,0,67.05
2024-12-02 16:00:00,-22.73,29.21,1154.1,0,85763,-86285,67.22
2024-12-03 16:00:00,-22.65,29.51,296,0,0,0,67.43
2024-12-04 16:00:00,-23.07,28.83,0,-684,0,0,67.46
2024-12-05 16:00:00,-23.24,29.72,891,0,0,0,68.99
2024-12-06 16:00:00,-22.23,29.72,3,0,0,0,66.8
2024-12-09 16:00:00,-22.36,32.81,3085.65,0,131720,-90638,71.06
2024-12-10 16:00:00,-21.79,33.94,1134,0,0,0,71.26
2024-12-11 16:00:00,-21.93,35.62,1683,0,0,0,73.72
2024-12-12 16:00:00,-21.15,37.56,1936,0,0,0,74.46
2024-12-13 16:00:00,-23.01,35.07,0,-2486,0,0,75.44
2024-12-16 16:00:00,-23.43,33.79,0,-1281.95,133998,-133655,74.73
2024-12-17 16:00:00,-23.23,25.61,0,-8186,0,0,63.62
2024-12-18 16:00:00,-22.84,24.02,0,-1582,0,0,60.73
2024-12-19 16:00:00,-22.77,23.87,0,-153,0,0,60.39
2024-12-20 16:00:00,-23.12,25.92,2053,0,0,0,63.79
2024-12-23 16:00:00,-23.01,17.1,0,-8819.51,124917,-124643,52.1
2024-12-24 16:00:00,-22.03,16.32,0,-785,0,0,49.19
2024-12-25 16:00:00,-21.99,9.92,0,-6401,0,0,40.91
2024-12-26 16:00:00,-21.95,10.29,368,0,0,0,41.31
2024-12-27 16:00:00,-22.08,12.14,1857,0,0,0,43.92
2024-12-30 16:00:00,-21.73,9.09,0,-3054.87,73288,-109908,39.38
2024-12-31 16:00:00,-22.98,13.51,4425,0,0,0,47.38
2025-01-02 16:00:00,-25.22,13.68,169,0,0,0,52.02
2025-01-03 16:00:00,-26.11,14.92,1241,0,0,0,55.53
2025-01-06 16:00:00,-26.23,14.25,0,-673,0,0,54.87
2025-01-07 16:00:00,-25.7,14.47,218.56,0,111498,-75380,54.06
2025-01-08 16:00:00,-25.83,13.84,0,-630,0,0,53.49
2025-01-09 16:00:00,-26.02,15.19,1354,0,0,0,55.7
2025-01-10 16:00:00,-26.94,12.52,0,-2674,0,0,54.01
2025-01-13 16:00:00,-27.14,12.85,336,0,0,0,54.89
2025-01-14 16:00:00,-25.22,16.41,3555.83,0,111933,-111992,55.67
2025-01-15 16:00:00,-25.7,19.74,3327,0,0,0,61.16
2025-01-16 16:00:00,-25.61,18.52,0,-1221,0,0,59.32
2025-01-17 16:00:00,-25.38,17.35,0,-1169,0,0,57.26
2025-01-20 16:00:00,-25.04,15.96,0,-1392,0,0,54.7
2025-01-21 16:00:00,-24.98,20.38,4421.62,0,117396,-117046,60.46
2025-01-22 16:00:00,-25.68,15.14,0,-5238,0,0,54.92
2025-01-23 16:00:00,-25.55,12.74,0,-2400,0,0,51.43
2025-01-24 16:00:00,-24.98,14.75,2016,0,0,0,52.96
2025-01-27 16:00:00,-25.29,16.77,2018,0,0,0,56.3
2025-02-05 16:00:00,-25.72,17.27,501.44,0,116970,-117282,57.88
2025-02-06 16:00:00,-24.78,19.36,2086,0,0,0,58.68
2025-02-07 16:00:00,-23.81,20.89,1533,0,0,0,58.67
2025-02-10 16:00:00,-23.64,22.8,1911,0,0,0,60.82
2025-02-11 16:00:00,-23.99,21.19,0,-1617,0,0,59.44
2025-02-12 16:00:00,-23.28,20.88,0,-302.49,120048,-120365,57.56
2025-02-13 16:00:00,-23.56,19.09,0,-1794,0,0,55.8
2025-02-14 16:00:00,-22.9,20.04,954,0,0,0,55.69
2025-02-17 16:00:00,-22.74,20.94,897,0,0,0,56.54
2025-02-18 16:00:00,-23.41,19.13,0,-1808,0,0,55.54
2025-02-19 16:00:00,-22.88,19.57,434.62,0,77519,-118558,55.04
2025-02-20 16:00:00,-23.1,19.16,0,-409,0,0,54.95
2025-02-21 16:00:00,-22.13,19.22,62,0,0,0,53.1
2025-02-24 16:00:00,-22.3,17.6,0,-1620,0,0,51.35
2025-02-25 16:00:00,-23.16,16.66,0,-937,0,0,51.82
2025-02-26 16:00:00,-22.49,18.18,1519.29,0,114698,-75619,52.47
2025-02-27 16:00:00,-22.33,16.97,0,-1211,0,0,50.6
2025-02-28 16:00:00,-23.86,13.96,0,-3010,0,0,49.67
2025-03-03 16:00:00,-23.89,14.7,739,0,0,0,50.7
2025-03-04 16:00:00,-23.95,16.39,1684,0,0,0,53.04
2025-03-05 16:00:00,-23.61,14.51,0,-1872,76800,-113813,49.9
2025-03-06 16:00:00,-22.56,16.1,1583,0,0,0,49.92
2025-03-07 16:00:00,-22.8,14.11,0,-1987,0,0,47.81
2025-03-10 16:00:00,-23.1,18.53,4420,0,0,0,54.14
2025-03-11 16:00:00,-22.85,22.68,4149,0,0,0,59.01
2025-03-12 16:00:00,-23.13,25.76,3080.23,0,83288,-87524,63.6
2025-03-13 16:00:00,-23.44,25.6,0,-160,0,0,64.05
2025-03-14 16:00:00,-21.58,28.87,3272,0,0,0,64.33
2025-03-17 16:00:00,-21.77,32.45,3576,0,0,0,69.31
2025-03-18 16:00:00,-21.56,32.46,8,0,0,0,68.87
2025-03-19 16:00:00,-21.51,33.19,732.09,0,130653,-89008,69.69
2025-03-20 16:00:00,-22.2,33.47,282,0,0,0,71.56
2025-03-21 16:00:00,-23.38,31.77,0,-1702,0,0,71.98
2025-03-24 16:00:00,-22.98,31.71,0,-57,0,0,71.01
2025-03-25 16:00:00,-23.03,30.76,0,-946,0,0,69.88
2025-03-26 16:00:00,-23.29,31.85,1083.51,0,84355,-128600,71.88
2025-03-27 16:00:00,-23.03,30.23,0,-1621,0,0,69.2
2025-03-28 16:00:00,-23.37,29.24,0,-984,0,0,68.65
2025-03-31 16:00:00,-23.91,29.96,719,0,0,0,70.8
2025-04-01 16:00:00,-23.91,31.05,1093,0,0,0,72.23
2025-04-02 16:00:00,-23.97,30.38,0,-674.44,86527,-85754,71.48
2025-04-03 16:00:00,-24.42,30.53,153,0,0,0,72.7
2025-04-07 16:00:00,-29.74,18.9,0,-11637,0,0,69.23
2025-04-08 16:00:00,-28.54,18.54,0,-354,0,0,65.88
2025-04-09 16:00:00,-27.84,19.67,1132,0,0,0,65.84
2025-04-10 16:00:00,-26.89,23.88,4202.56,0,121188,-77758,69.44
2025-04-11 16:00:00,-26.59,23.9,19,0,0,0,68.78
2025-04-14 16:00:00,-26.42,28.73,4838,0,0,0,74.95
2025-04-15 16:00:00,-26.38,28.29,0,-442,0,0,74.26
2025-04-16 16:00:00,-26.15,25.13,0,-3161,0,0,69.44
2025-04-17 16:00:00,-26.17,27.92,2785.81,0,122735,-124129,73.26
2025-04-18 16:00:00,-26.16,25.8,0,-2112,0,0,70.37
2025-04-21 16:00:00,-25.92,25.11,0,-690,0,0,68.88
2025-04-22 16:00:00,-25.94,26.9,1784,0,0,0,71.35
2025-04-23 16:00:00,-25.88,27.47,567,0,0,0,71.98
2025-04-24 16:00:00,-25.93,26.1,0,-1364.46,84264,-124751,70.24
2025-04-25 16:00:00,-25.88,27.72,1618,0,0,0,72.32
2025-04-28 16:00:00,-25.98,24.42,0,-3302,0,0,68.09
2025-04-29 16:00:00,-26.11,25.06,646,0,0,0,69.25
2025-04-30 16:00:00,-26.2,25.09,30,0,0,0,69.5
2025-05-06 16:00:00,-25.45,26.71,1621.21,0,81015,-84216,69.97
2025-05-07 16:00:00,-25,27.66,945,0,0,0,70.21
2025-05-08 16:00:00,-24.59,28.6,945,0,0,0,70.53
2025-05-09 16:00:00,-24.72,28.96,355,0,0,0,71.31
2025-05-12 16:00:00,-23.85,29.53,570,0,0,0,70.1
2025-05-13 16:00:00,-23.74,28.33,0,-1197.56,128152,-83935,68.28
2025-05-14 16:00:00,-22.82,27.76,0,-568,0,0,65.54
2025-05-15 16:00:00,-23.52,27.13,0,-638,0,0,66.23
2025-05-16 16:00:00,-23.88,27.7,578,0,0,0,67.76
2025-05-19 16:00:00,-24.11,30,2294,0,0,0,71.3
2025-05-20 16:00:00,-23.7,32.47,2471.01,0,128587,-128778,73.62
2025-05-21 16:00:00,-23.34,33.03,557,0,0,0,73.53
2025-05-22 16:00:00,-23.39,33,0,-29,0,0,73.61
2025-05-23 16:00:00,-24.01,30.51,0,-2485,0,0,71.75
2025-05-26 16:00:00,-24.44,31.17,655,0,0,0,73.6
2025-05-27 16:00:00,-24.85,31.28,115.62,0,129440,-129653,74.69
2025-05-28 16:00:00,-24.91,31.19,0,-96,0,0,74.71
2025-05-29 16:00:00,-24.47,32.95,1762,0,0,0,76.02
2025-05-30 16:00:00,-24.83,32.48,0,-468,0,0,76.24
2025-06-03 16:00:00,-24.6,35.26,2780,0,0,0,79.39
2025-06-04 16:00:00,-24.28,36.31,1051.59,0,132949,-135016,80.02
2025-06-05 16:00:00,-24.1,37,691,0,0,0,80.5
2025-06-06 16:00:00,-24.17,38.73,1728,0,0,0,82.95
2025-06-09 16:00:00,-23.95,40.47,1736,0,0,0,84.71
2025-06-10 16:00:00,-24.34,44.95,4479,0,0,0,91.58
2025-06-11 16:00:00,-23.77,49.76,4809.32,0,149266,-147615,96.46
2025-06-12 16:00:00,-23.82,49.93,175,0,0,0,96.81
2025-06-13 16:00:00,-24.37,46.29,0,-3640,0,0,93.43
2025-06-16 16:00:00,-24.18,51.98,5686,0,0,0,100.45
2025-06-17 16:00:00,-24.24,52.78,799,0,0,0,101.66
2025-06-18 16:00:00,-24.15,56.17,3394.57,0,151450,-151538,105.89
2025-06-19 16:00:00,-24.78,55.18,0,-990,0,0,106.3
2025-06-20 16:00:00,-24.71,51.87,0,-3310,0,0,101.71
2025-06-23 16:00:00,-24.49,54.12,2250,0,0,0,104.11
2025-06-24 16:00:00,-23.59,61.48,7360,0,0,0,111.33
2025-06-25 16:00:00,-22.49,58.02,0,-3456.41,156904,-159490,103.87
2025-06-26 16:00:00,-22.76,59.7,1673,0,0,0,106.76
2025-06-27 16:00:00,-23.24,63.53,3830,0,0,0,113.04
2025-06-30 16:00:00,-22.96,65.54,2012,0,0,0,114.88
2025-07-01 16:00:00,-22.83,66.39,850,0,0,0,115.61
2025-07-02 16:00:00,-22.81,64.53,0,-1855.48,109530,-162020,113.15
2025-07-03 16:00:00,-22.33,65.14,612,0,0,0,112.62
2025-07-04 16:00:00,-22.05,67.3,2154,0,0,0,114.62
2025-07-07 16:00:00,-22.39,68.85,1548,0,0,0,117.56
2025-07-08 16:00:00,-21.74,68.38,0,-462,0,0,115.15
2025-07-09 16:00:00,-21.87,72.19,3809.58,0,111660,-113019,120.39
2025-07-10 16:00:00,-21.51,69.79,0,-2408,0,0,116.32
2025-07-11 16:00:00,-21.42,67.66,0,-2130,0,0,113.36
2025-07-14 16:00:00,-21.36,69.36,1704,0,0,0,115.36
2025-07-15 16:00:00,-21.33,66.83,0,-2534,0,0,112.06
2025-07-16 16:00:00,-21.57,67.68,848.79,0,109323,-110316,113.8
2025-07-17 16:00:00,-21.03,66.92,0,-756,0,0,111.37
2025-07-18 16:00:00,-20.56,67.83,912,0,0,0,111.27
2025-07-21 16:00:00,-20.03,69.83,1998,0,0,0,112.37
2025-07-22 16:00:00,-19.38,69.58,0,-254,0,0,110.34
2025-07-23 16:00:00,-19.36,61.01,0,-8562.29,168990,-112765,99.67
2025-07-24 16:00:00,-18.79,60.69,0,-324,0,0,97.87
2025-07-25 16:00:00,-19.22,63.82,3134,0,0,0,102.8
2025-07-28 16:00:00,-19.05,61.48,0,-2348,0,0,99.48
2025-07-29 16:00:00,-18.73,59.32,0,-2152,0,0,96.04
2025-07-30 16:00:00,-18.75,59.14,0,-185,158962,-159470,95.86
2025-07-31 16:00:00,-20.23,60.47,1336,0,0,0,101.17
2025-08-01 16:00:00,-20.63,65.26,4786,0,0,0,108.21
2025-08-04 16:00:00,-20.32,68.08,2822,0,0,0,110.94
2025-08-05 16:00:00,-19.68,73.53,5446,0,0,0,116.05
2025-08-06 16:00:00,-19.49,70.22,0,-3308.6,108219,-110872,111.43
2025-08-07 16:00:00,-19.46,72.94,2718,0,0,0,114.73
2025-08-08 16:00:00,-19.65,76.71,3770,0,0,0,119.93
2025-08-11 16:00:00,-19.31,76.49,0,-219,0,0,118.73
2025-08-12 16:00:00,-18.89,74.69,0,-1799,0,0,115.37
2025-08-13 16:00:00,-18.25,71.63,0,-3055.37,115408,-169805,109.94
2025-08-14 16:00:00,-18.31,67.63,0,-4000,0,0,105.2
2025-08-15 16:00:00,-17.75,67.73,92,0,0,0,103.93
2025-08-18 16:00:00,-17.02,68.43,704,0,0,0,102.98
2025-08-19 16:00:00,-17.33,70.48,2052,0,0,0,106.22
2025-08-20 16:00:00,-16.39,71.45,963.7,0,167377,-110836,105.06
2025-08-21 16:00:00,-16.07,71.34,0,-104,0,0,104.15
2025-08-22 16:00:00,-14.31,70.04,0,-1303,0,0,98.44
2025-08-25 16:00:00,-12.52,68.91,0,-1133,0,0,93.08
2025-08-26 16:00:00,-12.85,70.53,1625,0,0,0,95.67
2025-08-27 16:00:00,-14.15,65.38,0,-5151.97,112818,-169324,92.64
2025-08-28 16:00:00,-12.63,64.59,0,-788,0,0,88.38
2025-08-29 16:00:00,-11.98,63.07,0,-1525,0,0,85.26
2025-09-01 16:00:00,-11.46,64.95,1889,0,0,0,86.3
2025-09-02 16:00:00,-12.11,64.62,0,-330,0,0,87.3
2025-09-03 16:00:00,-12.71,62.36,0,-2263.65,162235,-106909,86
2025-09-04 16:00:00,-14.56,59.31,0,-3056,0,0,86.46
2025-09-05 16:00:00,-12.7,61.06,1753,0,0,0,84.49
2025-09-08 16:00:00,-12.55,62.73,1671,0,0,0,86.08
2025-09-09 16:00:00,-13.17,61.71,0,-1016,0,0,86.24
2025-09-10 16:00:00,-12.99,62.34,624.62,0,105984,-159681,86.58
2025-09-11 16:00:00,-10.98,63.5,1161,0,0,0,83.67
2025-09-12 16:00:00,-11.49,63.81,315,0,0,0,85.08
2025-09-15 16:00:00,-11.27,63.55,0,-261,0,0,84.32
2025-09-16 16:00:00,-11.46,65.05,1494,0,0,0,86.41
2025-09-17 16:00:00,-10.92,65.21,161.8,0,54891,-109791,85.46
2025-09-18 16:00:00,-11.96,63.5,0,-1710,0,0,85.71
2025-09-19 16:00:00,-11.88,62.64,0,-855,0,0,84.57
2025-09-22 16:00:00,-11.48,62.19,0,-456,0,0,83.22
2025-09-23 16:00:00,-11.53,61.05,0,-1140,0,0,82.04
2025-09-24 16:00:00,-10.63,66.41,5357.6,0,160271,-51015,86.2
2025-09-25 16:00:00,-10.09,66.39,0,-20,0,0,85.06
2025-09-26 16:00:00,-10.94,63.71,0,-2674,0,0,83.82
2025-09-29 16:00:00,-9.57,64.5,792,0,0,0,81.91
2025-09-30 16:00:00,-9.17,66.37,1862,0,0,0,83.17
2025-10-09 16:00:00,-7.82,63.11,0,-3251.05,164383,-165181,76.95
2025-10-10 16:00:00,-9.63,63.97,854,0,0,0,81.44
2025-10-13 16:00:00,-10.08,63.38,0,-584,0,0,81.69
2025-10-14 16:00:00,-11.16,62.4,0,-987,0,0,82.8
2025-10-15 16:00:00,-9.84,64.46,2062,0,0,0,82.41
2025-10-16 16:00:00,-9.6,61.98,0,-2474.17,108888,-162698,79.18
2025-10-17 16:00:00,-11.64,62.85,865,0,0,0,84.3
2025-10-20 16:00:00,-11.17,65.18,2330,0,0,0,85.95
2025-10-21 16:00:00,-9.81,78.23,13053,0,0,0,97.62
2025-10-22 16:00:00,-10.11,81.28,3047,0,0,0,101.67
2025-10-23 16:00:00,-9.84,87.83,6549.34,0,183497,-131238,108.33
2025-10-24 16:00:00,-8.77,90.67,2840,0,0,0,109
2025-10-27 16:00:00,-7.69,89.48,0,-1194,0,0,105.26
2025-10-28 16:00:00,-8.16,95.97,6491,0,0,0,113.38
2025-10-29 16:00:00,-7.07,93.75,0,-2220,0,0,108.49
2025-10-30 16:00:00,-7.81,91.78,0,-1963.85,129490,-192308,108.03
2025-10-31 16:00:00,-9.17,92.23,445,0,0,0,111.64
2025-11-03 16:00:00,-8.92,95.4,3170,0,0,0,114.54
2025-11-04 16:00:00,-9.6,96.96,1560,0,0,0,117.88
2025-11-05 16:00:00,-9.43,98.37,1415,0,0,0,119.02
2025-11-06 16:00:00,-8.13,101.03,2659.4,0,132360,-134535,118.82
2025-11-07 16:00:00,-8.42,99.58,0,-1449,0,0,117.93
2025-11-10 16:00:00,-8.1,103.94,4357,0,0,0,121.92
2025-11-11 16:00:00,-8.94,103.5,0,-441,0,0,123.48
2025-11-12 16:00:00,-9.06,103.45,0,-51,0,0,123.72
2025-11-13 16:00:00,-7.96,100.99,0,-2457.2,132253,-135787,118.37
2025-11-14 16:00:00,-9.41,103.92,2932,0,0,0,125.1
2025-11-17 16:00:00,-10,102.25,0,-1676,0,0,124.72
2025-11-18 16:00:00,-10.59,101.03,0,-1215,0,0,124.84
2025-11-19 16:00:00,-10.19,97.28,0,-3747,0,0,119.66
2025-11-20 16:00:00,-10.65,89.87,0,-7409.9,194663,-126538,112.5
2025-11-21 16:00:00,-12.83,78.22,0,-11658,0,0,104.45
2025-11-24 16:00:00,-12.94,78.13,0,-84,0,0,104.61
2025-11-25 16:00:00,-12.11,82.95,4815,0,0,0,108.16
2025-11-26 16:00:00,-11.57,78.73,0,-4213,0,0,102.11
2025-11-27 16:00:00,-11.62,76.32,0,-2414.53,115323,-174566,99.5
2025-11-28 16:00:00,-11.4,78.45,2134,0,0,0,101.41
2025-12-01 16:00:00,-10.42,78.71,253,0,0,0,99.5
2025-12-02 16:00:00,-10.86,78.04,0,-667,0,0,99.73
2025-12-03 16:00:00,-11.31,77.01,0,-1026,0,0,99.58
2025-12-04 16:00:00,-11.01,72.96,0,-4058.59,117105,-115737,94.36
2025-12-05 16:00:00,-10.27,75.15,2190,0,0,0,95.2
2025-12-08 16:00:00,-9.54,74.83,0,-320,0,0,93.27
2025-12-09 16:00:00,-10,74.16,0,-665,0,0,93.51
2025-12-10 16:00:00,-10.12,71.01,0,-3155,0,0,90.26
2025-12-11 16:00:00,-10.9,66.13,0,-4873.82,168004,-111860,86.45
2025-12-12 16:00:00,-10.34,63.91,0,-2217,0,0,82.81
2025-12-15 16:00:00,-10.9,64.11,191,0,0,0,84.19
2025-12-16 16:00:00,-11.97,61.87,0,-2240,0,0,83.88
2025-12-17 16:00:00,-10.36,62.88,1017,0,0,0,81.7
2025-12-18 16:00:00,-10.89,68.19,5305.62,0,160903,-159312,88.74
2025-12-19 16:00:00,-10.59,80.71,12521,0,0,0,102.11
2025-12-22 16:00:00,-9.74,72.24,0,-8469,0,0,90.83
2025-12-23 16:00:00,-9.56,69.31,0,-2934,0,0,87.21
2025-12-24 16:00:00,-9.3,70.33,1021,0,0,0,87.79
2025-12-25 16:00:00,-9.13,70.72,396.11,0,112882,-169253,87.87
2025-12-26 16:00:00,-8.84,70.54,0,-188,0,0,87.08
2025-12-29 16:00:00,-9.19,70.06,0,-472,0,0,87.27
2025-12-30 16:00:00,-8.96,69.15,0,-916,0,0,85.8
2025-12-31 16:00:00,-9.38,68.03,0,-1117,0,0,85.42
2026-01-05 16:00:00,-7.66,70.26,2224.74,0,108448,-111328,84.38
2026-01-06 16:00:00,-6.23,69.39,0,-868,0,0,80.64
2026-01-07 16:00:00,-6.5,69.09,0,-294,0,0,80.84
2026-01-08 16:00:00,-7.27,71.2,2102,0,0,0,84.62
2026-01-09 16:00:00,-6.85,72.14,944,0,0,0,84.8
2026-01-12 16:00:00,-6.25,72.76,618.63,0,114285,-112374,84.28
2026-01-13 16:00:00,-6.81,73.3,539,0,0,0,85.96
2026-01-14 16:00:00,-7.18,72.85,0,-446,0,0,86.22
2026-01-15 16:00:00,-7,73.3,449,0,0,0,86.34
2026-01-16 16:00:00,-7.38,73.75,449,0,0,0,87.59
2026-01-19 16:00:00,-7.33,73.93,185.15,0,170858,-115841,87.69
2026-01-20 16:00:00,-7.64,73.35,0,-584,0,0,87.69
2026-01-21 16:00:00,-7.55,76.9,3547,0,0,0,91.35
2026-01-22 16:00:00,-7.54,77.56,661,0,0,0,92.04
2026-01-23 16:00:00,-7.96,77.85,293,0,0,0,93.23
2026-01-26 16:00:00,-7.87,79.61,1755.23,0,176034,-175354,94.95
2026-01-27 16:00:00,-7.89,81.22,1613,0,0,0,96.74
2026-01-28 16:00:00,-7.65,79.38,0,-1837,0,0,94.24
2026-01-29 16:00:00,-6.95,77.97,0,-1413,0,0,91.26
2026-01-30 16:00:00,-7.88,79.81,1840,0,0,0,95.19
2026-02-02 16:00:00,-9.85,83.39,3580.93,0,120875,-180618,103.43
2026-02-03 16:00:00,-8.79,86.85,3455,0,0,0,104.86
2026-02-04 16:00:00,-8.03,88.63,1780,0,0,0,105.1
2026-02-05 16:00:00,-8.58,90.5,1875,0,0,0,108.38
2026-02-06 16:00:00,-9.11,91.36,855,0,0,0,110.54
2026-02-09 16:00:00,-7.63,91.55,197.48,0,63360,-130395,107.37
2026-02-10 16:00:00,-7.53,91.64,88,0,0,0,107.25
2026-02-11 16:00:00,-7.73,91.38,0,-264,0,0,107.41
2026-02-12 16:00:00,-7.62,90.67,0,-704,0,0,106.4
2026-02-13 16:00:00,-8.78,90.5,0,-176,0,0,108.84
2026-02-24 16:00:00,-7.86,93.15,2651.25,0,190243,-62832,109.63
2026-02-25 16:00:00,-7.3,98.38,5230,0,0,0,114
