时间,基准收益,策略收益,当日盈利,当日亏损,当日买入,当日卖出,超额收益(%)
2021-09-28 16:00:00,-4.41,8.75,2381.29,0,12592,-12714,13.77
2021-09-29 16:00:00,-5.38,6.43,0,-2317.95,13230,-13949,12.48
2021-09-30 16:00:00,-4.75,8.62,2192,0,954,0,14.04
2021-10-08 16:00:00,-3.5,12.05,3427.8,0,16635,-14196,16.11
2021-10-11 16:00:00,-3.38,11.16,0,-893.85,13364,-12848,15.05
2021-10-12 16:00:00,-4.41,10.06,0,-1099,494,0,15.14
2021-10-13 16:00:00,-3.31,12.78,2721.64,0,13531,-13364,16.64
2021-10-14 16:00:00,-3.82,12.37,0,-406.38,13777,-14384,16.83
2021-10-15 16:00:00,-3.46,11.82,0,-555.73,13364,-13731,15.83
2021-10-18 16:00:00,-4.58,12.54,726,0,0,0,17.94
2021-10-19 16:00:00,-3.65,11.98,0,-561.51,0,-506,16.22
2021-10-20 16:00:00,-3.89,10.96,0,-1021,0,0,15.45
2021-10-21 16:00:00,-3.54,10.3,0,-662.39,13668,-13390,14.35
2021-10-22 16:00:00,-2.92,8.64,0,-1660.19,13341,-12192,11.91
2021-10-25 16:00:00,-2.53,7.83,0,-807,1285,0,10.63
2021-10-26 16:00:00,-2.86,6.17,0,-1666,13265,0,9.3
2021-10-27 16:00:00,-4.13,2.55,0,-3614.52,37647,-38518,6.97
2021-10-28 16:00:00,-4.79,2.26,0,-292.58,24660,-24584,7.4
2021-10-29 16:00:00,-3.92,2.69,427.6,0,12905,-13397,6.88
2021-11-01 16:00:00,-4.27,6.21,3527.74,0,37072,-35256,10.95
2021-11-02 16:00:00,-5.27,5.28,0,-929.46,620,-12456,11.14
2021-11-03 16:00:00,-5.63,6.34,1057,0,11572,0,12.68
2021-11-04 16:00:00,-4.7,7.84,1502,0,0,0,13.16
2021-11-05 16:00:00,-5.22,8.08,235,0,537,0,14.03
2021-11-08 16:00:00,-5.1,8.16,80,0,0,0,13.97
2021-11-09 16:00:00,-5.13,9.19,1029,0,0,0,15.09
2021-11-10 16:00:00,-5.63,9.38,193.22,0,13248,-12784,15.91
2021-11-11 16:00:00,-4.12,9.11,0,-274,0,0,13.8
2021-11-12 16:00:00,-4.32,10.33,1227,0,0,0,15.31
2021-11-15 16:00:00,-4.44,11.33,998,0,0,0,16.5
2021-11-16 16:00:00,-4.42,8.87,0,-2461,0,0,13.9
2021-11-17 16:00:00,-4.37,11.55,2684,0,0,0,16.65
2021-11-18 16:00:00,-5.31,9.81,0,-1745,0,0,15.97
2021-11-19 16:00:00,-4.29,10.41,605,0,0,0,15.36
2021-11-22 16:00:00,-3.85,9.99,0,-429,0,0,14.39
2021-11-23 16:00:00,-3.83,10.09,101,0,0,0,14.47
2021-11-24 16:00:00,-3.76,11.05,963.69,0,0,-309,15.39
2021-11-25 16:00:00,-4.16,13.06,2006,0,0,0,17.97
2021-11-26 16:00:00,-4.87,12.03,0,-1022,0,0,17.77
2021-11-29 16:00:00,-5.04,11.96,0,-78.38,14747,-16380,17.9
2021-11-30 16:00:00,-5.42,12.23,270.57,0,14120,-13425,18.66
2021-12-01 16:00:00,-5.19,16.34,4117,0,0,0,22.71
2021-12-02 16:00:00,-4.95,14.22,0,-2121.85,13905,-14850,20.17
2021-12-03 16:00:00,-4.07,13.97,0,-247,0,0,18.81
2021-12-06 16:00:00,-4.24,12.02,0,-1952.68,14186,-13680,16.98
2021-12-07 16:00:00,-3.66,10.54,0,-1479.6,0,-605,14.74
2021-12-08 16:00:00,-2.21,11.81,1265,0,0,0,14.34
2021-12-09 16:00:00,-0.59,12.82,1010,0,0,0,13.49
2021-12-10 16:00:00,-1.05,13.99,1169.05,0,0,-949,15.2
2021-12-13 16:00:00,-0.49,12.84,0,-1145,0,0,13.4
2021-12-14 16:00:00,-1.16,13.33,491.78,0,13984,-13224,14.66
2021-12-15 16:00:00,-2.02,13.51,176,0,0,0,15.85
2021-12-16 16:00:00,-1.45,14.97,1457,0,0,0,16.66
2021-12-17 16:00:00,-3.02,14.35,0,-612,0,0,17.91
2021-12-20 16:00:00,-4.47,15.3,949,0,0,0,20.7
2021-12-21 16:00:00,-3.83,17.39,2088.37,0,12816,-14628,22.07
2021-12-22 16:00:00,-3.81,16.73,0,-661,3675,0,21.35
2021-12-23 16:00:00,-3.14,15.64,0,-1093,0,0,19.39
2021-12-24 16:00:00,-3.67,11.3,0,-4337,0,0,15.54
2021-12-27 16:00:00,-3.71,13.09,1786,0,0,0,17.45
2021-12-28 16:00:00,-3,14.8,1715.33,0,0,-674,18.35
2021-12-29 16:00:00,-4.41,15.01,206.97,0,0,-1031,20.32
2021-12-30 16:00:00,-3.67,15.58,570.13,0,13396,-12872,19.98
2021-12-31 16:00:00,-3.3,17.21,1636,0,0,0,21.21
2022-01-04 16:00:00,-3.74,19.98,2769.66,0,12704,-13344,24.64
2022-01-05 16:00:00,-4.71,19.25,0,-734,0,0,25.14
2022-01-06 16:00:00,-5.69,21.9,2644.71,0,12820,-12292,29.25
2022-01-07 16:00:00,-5.61,18.62,0,-3273.23,1016,-2229,25.67
2022-01-10 16:00:00,-5.19,19.37,747,0,0,0,25.9
2022-01-11 16:00:00,-6.09,19.2,0,-170,668,0,26.93
2022-01-12 16:00:00,-5.16,20.74,1543,0,0,0,27.31
2022-01-13 16:00:00,-6.72,21.6,857,0,0,0,30.36
2022-01-14 16:00:00,-7.48,18.13,0,-3473.54,14833,-13544,27.68
2022-01-17 16:00:00,-6.69,19.86,1731.44,0,12584,-14560,28.45
2022-01-18 16:00:00,-5.79,16.42,0,-3432,644,0,23.57
2022-01-19 16:00:00,-6.43,17.95,1526,0,602,0,26.06
2022-01-20 16:00:00,-5.59,13.11,0,-4839,0,0,19.81
2022-01-21 16:00:00,-6.45,13.91,797,0,0,0,21.76
2022-01-24 16:00:00,-6.31,12.33,0,-1575,0,0,19.9
2022-01-25 16:00:00,-8.43,7.41,0,-4923,0,0,17.3
2022-01-26 16:00:00,-7.76,8.41,997.21,0,12516,-11788,17.53
2022-01-27 16:00:00,-9.57,5.73,0,-2677,0,0,16.92
2022-01-28 16:00:00,-10.67,9.21,3482.84,0,24691,-27160,22.25
2022-02-07 16:00:00,-9.3,12.83,3612,0,0,0,24.4
2022-02-08 16:00:00,-9.79,14.8,1978.38,0,3801,-617,27.26
2022-02-09 16:00:00,-8.94,16.1,1293,0,0,0,27.5
2022-02-10 16:00:00,-9.18,15.74,0,-359,0,0,27.44
2022-02-11 16:00:00,-9.94,13.51,0,-2226,0,0,26.04
2022-02-14 16:00:00,-10.91,14.35,842,0,0,0,28.35
2022-02-15 16:00:00,-9.96,15.64,1285.92,0,0,-3076,28.43
2022-02-16 16:00:00,-9.61,17.12,1481.68,0,13842,-12324,29.57
2022-02-17 16:00:00,-9.39,18.47,1351,0,0,0,30.75
2022-02-18 16:00:00,-8.96,19.83,1362,0,772,0,31.62
2022-02-21 16:00:00,-9.29,20.76,924,0,0,0,33.13
2022-02-22 16:00:00,-10.47,18.76,0,-1996,0,0,32.65
2022-02-23 16:00:00,-9.51,19.66,902,0,0,0,32.24
2022-02-24 16:00:00,-11.35,15.7,0,-3962,0,0,30.51
2022-02-25 16:00:00,-10.48,16.8,1098.1,0,12760,-14896,30.47
2022-02-28 16:00:00,-10.32,16.93,130,0,0,0,30.39
2022-03-01 16:00:00,-9.58,19.74,2809,0,0,0,32.43
2022-03-02 16:00:00,-10.38,21.65,1911.1,0,14274,-12896,35.74
2022-03-03 16:00:00,-10.91,21.12,0,-534.58,12876,-14580,35.95
2022-03-04 16:00:00,-11.99,20.29,0,-824,0,0,36.68
2022-03-07 16:00:00,-14.8,19.11,0,-1181,0,0,39.8
2022-03-08 16:00:00,-16.51,15.91,0,-3197,0,0,38.83
2022-03-09 16:00:00,-17.28,15.89,0,-25,2901,0,40.1
2022-03-10 16:00:00,-15.97,17.62,1733,0,0,0,39.97
2022-03-11 16:00:00,-15.71,18.54,917.01,0,12270,-28993,40.63
2022-03-14 16:00:00,-18.29,15.91,0,-2630,591,0,41.86
2022-03-15 16:00:00,-22.02,9.02,0,-6894,846,0,39.81
2022-03-16 16:00:00,-18.65,13.24,4224,0,0,0,39.2
2022-03-17 16:00:00,-17.05,13.58,340,0,0,0,36.93
2022-03-18 16:00:00,-16.5,16.64,3056,0,0,0,39.69
2022-03-21 16:00:00,-16.64,17.98,1346,0,0,0,41.53
2022-03-22 16:00:00,-16.71,18.12,137,0,0,0,41.82
2022-03-23 16:00:00,-16.29,18.1,0,-18.43,0,-14432,41.08
2022-03-24 16:00:00,-16.79,16.13,0,-1971,0,0,39.56
2022-03-25 16:00:00,-18.29,18.25,2120,0,0,0,44.72
2022-03-28 16:00:00,-18.8,17.41,0,-836.32,16299,-15315,44.59
2022-03-29 16:00:00,-19.08,15.52,0,-1894,0,0,42.76
2022-03-30 16:00:00,-16.73,16.49,971,0,0,0,39.89
2022-03-31 16:00:00,-17.35,17.96,1473,0,0,0,42.72
2022-04-01 16:00:00,-16.3,16.51,0,-1453.1,0,-2097,39.2
2022-04-06 16:00:00,-16.54,18.05,1538,0,0,0,41.45
2022-04-07 16:00:00,-17.61,15.4,0,-2648,0,0,40.07
2022-04-08 16:00:00,-17.19,14.46,0,-941,0,0,38.22
2022-04-11 16:00:00,-19.75,11.92,0,-2540,0,0,39.46
2022-04-12 16:00:00,-18.18,15.71,3788,0,0,0,41.42
2022-04-13 16:00:00,-18.97,14.05,0,-1654,0,0,40.75
2022-04-14 16:00:00,-17.96,14.66,612.1,0,0,-900,39.76
2022-04-15 16:00:00,-18.01,12.71,0,-1957.62,1746,-615,37.47
2022-04-18 16:00:00,-18.45,12.21,0,-493.43,0,-27425,37.6
2022-04-19 16:00:00,-19.07,13,789,0,13910,0,39.63
2022-04-20 16:00:00,-20.32,12.84,0,-165.42,0,-14417,41.62
2022-04-21 16:00:00,-21.79,9.95,0,-2883,14066,0,40.58
2022-04-22 16:00:00,-21.45,9.49,0,-469,937,0,39.39
2022-04-25 16:00:00,-25.33,6.12,0,-3363.57,13312,-13566,42.12
2022-04-26 16:00:00,-25.93,1.84,0,-4284.59,12497,-9588,37.49
2022-04-27 16:00:00,-23.75,2.76,920.35,0,25347,-23646,34.77
2022-04-28 16:00:00,-23.25,0.28,0,-2475.02,11184,-13024,30.66
2022-04-29 16:00:00,-21.39,4.1,3815.65,0,36545,-12351,32.43
2022-05-05 16:00:00,-21.51,6.57,2469.29,0,71630,-75708,35.78
2022-05-06 16:00:00,-23.49,9.66,3096,0,1410,0,43.33
2022-05-09 16:00:00,-24.11,11.95,2288.27,0,16939,-733,47.52
2022-05-10 16:00:00,-23.28,15.86,3904,0,0,0,51.02
2022-05-11 16:00:00,-22.17,17.88,2021.54,0,14680,-15464,51.46
2022-05-12 16:00:00,-22.51,17.54,0,-335.2,0,-15197,51.68
2022-05-13 16:00:00,-21.93,18.17,623,0,13264,0,51.36
2022-05-16 16:00:00,-22.56,17.37,0,-794,0,0,51.56
2022-05-17 16:00:00,-21.59,16.64,0,-733.92,1594,-916,48.76
2022-05-18 16:00:00,-21.86,18.4,1759,0,0,0,51.52
2022-05-19 16:00:00,-21.71,18.42,22,0,0,0,51.26
2022-05-20 16:00:00,-20.19,19.48,1056.89,0,0,-15113,49.71
2022-05-23 16:00:00,-20.65,21.27,1793,0,774,0,52.83
2022-05-24 16:00:00,-22.51,15.73,0,-5539.01,0,-1006,49.35
2022-05-25 16:00:00,-22.04,16.98,1253,0,16472,0,50.05
2022-05-26 16:00:00,-21.84,17.07,83.8,0,0,-15200,49.78
2022-05-27 16:00:00,-21.68,19.62,2557,0,0,0,52.73
2022-05-30 16:00:00,-21.14,19.84,218.14,0,0,-856,51.97
2022-05-31 16:00:00,-19.92,20.99,1148,0,0,0,51.09
2022-06-01 16:00:00,-20.08,20.51,0,-474,14798,0,50.79
2022-06-02 16:00:00,-19.95,19.64,0,-872,297,0,49.46
2022-06-06 16:00:00,-18.46,22.4,2754,0,0,0,50.11
2022-06-07 16:00:00,-18.2,21.97,0,-426,298,0,49.11
2022-06-08 16:00:00,-17.4,22.48,505,0,0,0,48.28
2022-06-09 16:00:00,-18.27,23.22,742.29,0,16494,-15708,50.76
2022-06-10 16:00:00,-17.03,25.65,2435.84,0,14724,-17163,51.44
2022-06-13 16:00:00,-18,26.03,374.03,0,3379,-1966,53.7
2022-06-14 16:00:00,-17.36,26.99,959.22,0,14933,-15780,53.67
2022-06-15 16:00:00,-16.26,24.88,0,-2112,1762,0,49.13
2022-06-16 16:00:00,-16.81,25.19,314,0,0,0,50.49
2022-06-17 16:00:00,-15.66,24.78,0,-413,851,0,47.95
2022-06-20 16:00:00,-15.24,24.36,0,-420.06,15924,-15060,46.72
2022-06-21 16:00:00,-15.33,27.1,2744,0,827,0,50.11
2022-06-22 16:00:00,-16.41,23.29,0,-3808.1,2385,-1096,47.49
2022-06-23 16:00:00,-14.98,24.73,1436.7,0,0,-15300,46.71
2022-06-24 16:00:00,-13.98,25.37,637,0,0,0,45.75
2022-06-27 16:00:00,-13.01,25.19,0,-178,15384,0,43.91
2022-06-28 16:00:00,-12.11,27.78,2593,0,0,0,45.39
2022-06-29 16:00:00,-13.46,27,0,-780,0,0,46.75
2022-06-30 16:00:00,-12.21,26.14,0,-863.19,17097,-17188,43.68
2022-07-01 16:00:00,-12.57,26.76,626,0,0,0,44.98
2022-07-04 16:00:00,-12,28.19,1430,0,0,0,45.67
2022-07-05 16:00:00,-12.12,27.83,0,-367.66,15613,-15657,45.46
2022-07-06 16:00:00,-13.41,24.25,0,-3572.09,13861,-15086,43.49
2022-07-07 16:00:00,-13.03,25.77,1520.72,0,13330,-12282,44.61
2022-07-08 16:00:00,-13.31,27.87,2097.83,0,12960,-14173,47.5
2022-07-11 16:00:00,-14.77,29.6,1731.12,0,721,-1883,52.06
2022-07-12 16:00:00,-15.57,28.12,0,-1487.09,32271,-29951,51.75
2022-07-13 16:00:00,-15.41,30.93,2813.89,0,12531,-16112,54.78
2022-07-14 16:00:00,-15.4,30.19,0,-741.02,15060,-12018,53.89
2022-07-15 16:00:00,-16.84,26.74,0,-3447.11,16629,-16107,52.41
2022-07-18 16:00:00,-15.98,33.83,7083,0,285,0,59.28
2022-07-19 16:00:00,-16.43,34.44,610.2,0,891,-2797,60.87
2022-07-20 16:00:00,-16.15,34.59,152,0,1044,0,60.51
2022-07-21 16:00:00,-17.09,34.13,0,-456,0,0,61.78
2022-07-22 16:00:00,-17.04,35.85,1714.69,0,616,-308,63.75
2022-07-25 16:00:00,-17.54,36.31,460.7,0,16949,-18696,65.3
2022-07-26 16:00:00,-16.89,39.66,3357.23,0,33120,-33570,68.04
2022-07-27 16:00:00,-17.3,39.41,0,-257.09,16398,-16992,68.57
2022-07-28 16:00:00,-17.29,39.3,0,-104.77,18717,-16533,68.42
2022-07-29 16:00:00,-18.38,38.28,0,-1022.88,16281,-18643,69.42
2022-08-01 16:00:00,-18.01,38.36,81.18,0,16569,-16784,68.75
2022-08-02 16:00:00,-19.61,30.96,0,-7398.36,16472,-16359,62.91
2022-08-03 16:00:00,-20.4,30.75,0,-207.61,16760,-15615,64.26
2022-08-04 16:00:00,-19.72,33.1,2347.03,0,15579,-15968,65.79
2022-08-05 16:00:00,-18.64,33.56,460.2,0,16464,-15795,64.16
2022-08-08 16:00:00,-18.81,35.7,2138.19,0,16190,-15812,67.14
2022-08-09 16:00:00,-18.65,37.78,2081,0,0,0,69.37
2022-08-10 16:00:00,-19.56,38.02,239.76,0,0,-1243,71.58
2022-08-11 16:00:00,-17.92,40.36,2341.98,0,16776,-17682,71
2022-08-12 16:00:00,-17.97,42.44,2073,0,0,0,73.64
2022-08-15 16:00:00,-18.07,45.64,3202.18,0,612,-819,77.76
2022-08-16 16:00:00,-18.23,46.02,382.89,0,16952,-18480,78.57
2022-08-17 16:00:00,-17.46,45.51,0,-513,0,0,76.29
2022-08-18 16:00:00,-18.18,44.33,0,-1182,0,0,76.4
2022-08-19 16:00:00,-18.75,44.75,421.07,0,36096,-35604,78.15
2022-08-22 16:00:00,-18.16,45.36,616,0,747,0,77.61
2022-08-23 16:00:00,-18.55,47.48,2114,0,0,0,81.07
2022-08-24 16:00:00,-20.09,43.65,0,-3829.8,17542,-18108,79.76
2022-08-25 16:00:00,-19.43,45.85,2206,0,0,0,81.02
2022-08-26 16:00:00,-19.6,43.34,0,-2508.26,36273,-35408,78.28
2022-08-29 16:00:00,-19.95,45.52,2178.8,0,35658,-33396,81.79
2022-08-30 16:00:00,-20.22,44.8,0,-724.34,16912,-17901,81.5
2022-08-31 16:00:00,-20.16,39.19,0,-5609.3,16128,-17157,74.34
2022-09-01 16:00:00,-20.85,39.75,562.66,0,16718,-18075,76.56
2022-09-02 16:00:00,-21.24,42.54,2791,0,0,0,80.98
2022-09-05 16:00:00,-21.4,43.69,1143,0,576,0,82.81
2022-09-06 16:00:00,-20.68,43.24,0,-441.99,17811,-18186,80.58
2022-09-07 16:00:00,-20.63,44.8,1559,0,0,0,82.44
2022-09-08 16:00:00,-20.97,43.38,0,-1419,566,0,81.42
2022-09-09 16:00:00,-19.87,43.2,0,-189,0,0,78.71
2022-09-13 16:00:00,-19.53,45.91,2715,0,0,0,81.32
2022-09-14 16:00:00,-20.43,47.45,1540,0,0,0,85.31
2022-09-15 16:00:00,-21.18,45.93,0,-1524.49,17316,-20995,85.14
2022-09-16 16:00:00,-23.02,40.21,0,-5713.08,17940,-17459,82.14
2022-09-19 16:00:00,-23.12,37.36,0,-2850.06,34371,-33498,78.67
2022-09-20 16:00:00,-23.02,41.93,4571.43,0,19353,-17225,84.37
2022-09-21 16:00:00,-23.59,44.05,2117.27,0,2208,-1725,88.52
2022-09-22 16:00:00,-24.26,47.12,3067.24,0,1052,-2756,94.24
2022-09-23 16:00:00,-24.52,43.51,0,-3609.6,18786,-20124,90.13
2022-09-26 16:00:00,-24.9,44.11,603,0,1371,0,91.89
2022-09-27 16:00:00,-23.81,47.28,3168,0,998,0,93.31
2022-09-28 16:00:00,-25.06,45.39,0,-1895,0,0,94.01
2022-09-29 16:00:00,-25.09,41.31,0,-4079.29,18282,-17820,88.64
2022-09-30 16:00:00,-25.53,38.5,0,-2803.56,1896,-2557,85.98
2022-10-10 16:00:00,-27.17,36.28,0,-2223,540,0,87.12
2022-10-11 16:00:00,-27.04,37.81,1528.05,0,16159,-16884,88.88
2022-10-12 16:00:00,-25.93,39.34,1529,0,1222,0,88.12
2022-10-13 16:00:00,-26.55,40.33,992,0,522,0,91.06
2022-10-14 16:00:00,-24.79,46.52,6195.95,0,0,-1049,94.81
2022-10-17 16:00:00,-24.71,47.62,1093.16,0,17280,-18967,96.07
2022-10-18 16:00:00,-24.87,48.69,1072,0,0,0,97.91
2022-10-19 16:00:00,-26.08,48.05,0,-642.87,1241,-1872,100.28
2022-10-20 16:00:00,-26.5,45.53,0,-2516,0,0,98
2022-10-21 16:00:00,-26.74,44.69,0,-837.85,16992,-17505,97.5
2022-10-24 16:00:00,-28.88,42.94,0,-1750,0,0,100.98
2022-10-25 16:00:00,-29,40.58,0,-2367.6,16832,-16548,98
2022-10-26 16:00:00,-28.42,45.67,5096.85,0,18287,-16800,103.51
2022-10-27 16:00:00,-28.93,42.28,0,-3390.74,53910,-51694,100.2
2022-10-28 16:00:00,-30.68,37.16,0,-5121.35,53167,-53145,97.86
2022-10-31 16:00:00,-31.32,41.02,3856.55,0,67099,-67834,105.33
2022-11-01 16:00:00,-28.87,44.08,3059.92,0,19345,-17500,102.56
2022-11-02 16:00:00,-28.01,44.37,297.82,0,17532,-18400,100.54
2022-11-03 16:00:00,-28.6,44.28,0,-96,1527,0,102.07
2022-11-04 16:00:00,-26.26,44.77,488.55,0,0,-453,96.32
2022-11-07 16:00:00,-26.1,46.29,1521,0,0,0,97.96
2022-11-08 16:00:00,-26.61,46.12,0,-167,0,0,99.1
2022-11-09 16:00:00,-27.3,47.96,1841.68,0,0,-323,103.52
2022-11-10 16:00:00,-27.86,51.33,3362.84,0,446,-2156,109.77
2022-11-11 16:00:00,-25.85,56.75,5425,0,607,0,111.4
2022-11-14 16:00:00,-25.74,57.76,1009.18,0,22837,-23195,112.44
2022-11-15 16:00:00,-24.33,61.92,4159.75,0,20374,-21426,113.98
2022-11-16 16:00:00,-24.95,63.61,1693.22,0,41226,-41540,118
2022-11-17 16:00:00,-25.26,63.46,0,-156.34,0,-342,118.7
2022-11-18 16:00:00,-25.59,62.55,0,-906,0,0,118.45
2022-11-21 16:00:00,-26.23,66.2,3651,0,0,0,125.29
2022-11-22 16:00:00,-26.22,67.16,954.61,0,24868,-23955,126.57
2022-11-23 16:00:00,-26.14,65.12,0,-2037.2,22862,-20761,123.56
2022-11-24 16:00:00,-26.47,65.88,757.82,0,21175,-21807,125.59
2022-11-25 16:00:00,-26.1,65.45,0,-425.21,21393,-21824,123.88
2022-11-28 16:00:00,-26.93,65.81,360,0,0,0,126.92
2022-11-29 16:00:00,-24.67,68.08,2265.93,0,1604,-21769,123.12
2022-11-30 16:00:00,-24.58,68.89,809.07,0,19776,0,123.93
2022-12-01 16:00:00,-23.77,67.38,0,-1501.33,1606,-329,119.57
2022-12-02 16:00:00,-24.23,69.21,1823,0,720,0,123.32
2022-12-05 16:00:00,-22.75,71.19,1984,0,0,0,121.61
2022-12-06 16:00:00,-22.33,68.92,0,-2274.86,21703,-21970,117.48
2022-12-07 16:00:00,-22.52,67.91,0,-1010.58,19860,-20480,116.71
2022-12-08 16:00:00,-22.51,67.9,0,-9,0,0,116.67
2022-12-09 16:00:00,-21.74,66.53,0,-1369.49,0,-495,112.79
2022-12-12 16:00:00,-22.62,65.42,0,-1112.95,19488,-19308,113.78
2022-12-13 16:00:00,-22.77,66.52,1107.62,0,19656,-19600,115.62
2022-12-14 16:00:00,-22.59,67.16,634,0,0,0,115.94
2022-12-15 16:00:00,-22.65,67.13,0,-31,0,0,116.07
2022-12-16 16:00:00,-22.6,63.96,0,-3164.33,1092,-333,111.83
2022-12-19 16:00:00,-23.8,64.07,104,0,0,0,115.31
2022-12-20 16:00:00,-25.05,62.98,0,-1084.02,21449,-23168,117.45
2022-12-21 16:00:00,-25.02,61.01,0,-1975,313,0,114.74
2022-12-22 16:00:00,-24.92,60.87,0,-135.65,20025,-19725,114.26
2022-12-23 16:00:00,-25.07,64.64,3768.56,0,1239,-1436,119.73
2022-12-26 16:00:00,-24.77,68.61,3968.74,0,22141,-22533,124.13
2022-12-27 16:00:00,-23.9,69.06,451.16,0,20590,-21390,122.16
2022-12-28 16:00:00,-24.23,64.95,0,-4111.95,20332,-19995,117.7
2022-12-29 16:00:00,-24.51,63.68,0,-1272,1354,0,116.82
2022-12-30 16:00:00,-24.22,65.41,1733,0,447,0,118.28
2023-01-03 16:00:00,-23.9,68.59,3180.97,0,0,-1026,121.54
2023-01-04 16:00:00,-23.8,74.58,5990,0,0,0,129.11
2023-01-05 16:00:00,-22.32,74.52,0,-55.08,0,-2076,124.67
2023-01-06 16:00:00,-22.08,72.86,0,-1659.17,24479,-21990,121.84
2023-01-09 16:00:00,-21.45,73.28,411,0,672,0,120.6
2023-01-10 16:00:00,-21.36,72.17,0,-1101.94,21165,-23002,118.93
2023-01-11 16:00:00,-21.51,72.43,253.37,0,20520,-21135,119.68
2023-01-12 16:00:00,-21.36,72.88,457.43,0,21234,-22568,119.84
2023-01-13 16:00:00,-20.25,73.74,860,0,0,0,117.86
2023-01-16 16:00:00,-19.01,74.02,273,0,0,0,114.87
2023-01-17 16:00:00,-19.02,72.66,0,-1355,0,0,113.21
2023-01-18 16:00:00,-19.16,75.24,2576.77,0,22473,-20685,116.77
2023-01-19 16:00:00,-18.65,78.41,3171,0,0,0,119.31
2023-01-20 16:00:00,-18.15,79.56,1151.34,0,24185,-22352,119.38
2023-01-30 16:00:00,-17.77,85.08,5517,0,0,0,125.08
2023-01-31 16:00:00,-18.64,82.96,0,-2115.37,22863,-23648,124.88
2023-02-01 16:00:00,-17.87,87.62,4651.72,0,22065,-22049,128.44
2023-02-02 16:00:00,-18.16,87.16,0,-452.88,22389,-23376,128.69
